type,x,loss,elapsed_s,avg_mfu,mem_gb
train_step,0,4.2749247550964355,17.400593996047974,,
val_step,0,4.274969577789307,17.400593996047974,,
iter,0,4.26328182220459,18.21123218536377,,2.382767677307129
iter,10,2.916412353515625,19.200451850891113,45.64901019828751,2.396451473236084
iter,20,2.6137332916259766,19.99551486968994,44.847393238912034,2.396451473236084
iter,30,2.5319623947143555,20.795341730117798,44.10775584439431,2.396451473236084
iter,40,2.500250816345215,21.720210313796997,44.277081507730635,2.396451473236084
train_step,50,2.458754777908325,38.26928114891052,,
val_step,50,2.4659721851348877,38.26928114891052,,
iter,50,2.478834629058838,38.653170108795166,39.86767017084226,2.396451473236084
iter,60,2.455246925354004,39.469831705093384,39.638080575332744,2.396451473236084
iter,70,2.4589931964874268,40.283299922943115,39.43667328191183,2.396451473236084
iter,80,2.430264949798584,41.059741258621216,39.98872265710761,2.396451473236084
iter,90,2.3986353874206543,41.840933322906494,39.7770379808398,2.396451473236084
train_step,100,2.376664161682129,58.675564765930176,,
val_step,100,2.4093410968780518,58.675564765930176,,
iter,100,2.4163079261779785,59.05755805969238,35.81735121048571,2.396451473236084
iter,110,2.359053611755371,59.837170124053955,36.128066214988344,2.396451473236084
iter,120,2.2910709381103516,60.557045698165894,36.99023564780929,2.396451473236084
iter,130,2.22322416305542,61.38315010070801,37.43429872622037,2.396451473236084
iter,140,2.1441550254821777,62.13040208816528,38.196565345917364,2.396451473236084
train_step,150,2.0125041007995605,79.00740075111389,,
val_step,150,2.1114110946655273,79.00740075111389,,
iter,150,2.089305877685547,79.38030171394348,34.39486721968493,2.396451473236084
iter,160,2.031407356262207,80.20005917549133,34.69906951960115,2.396451473236084
iter,170,1.9780902862548828,81.1658947467804,35.73731216968705,2.396451473236084
iter,180,1.9223260879516602,81.93218564987183,36.112595558877416,2.396451473236084
iter,190,1.8953032493591309,82.7266914844513,36.28745706007612,2.396451473236084
train_step,200,1.7578227519989014,99.48887085914612,,
val_step,200,1.911980390548706,99.48887085914612,,
iter,200,1.85191810131073,99.87386679649353,32.67679536959207,2.396451473236084
iter,210,1.8106377124786377,100.69524073600769,33.16367574329418,2.396451473236084
iter,220,1.776666283607483,101.50346899032593,33.580501148548045,2.396451473236084
iter,230,1.75676691532135,102.23020672798157,34.60705222224657,2.396451473236084
iter,240,1.7041475772857666,102.93009424209595,35.514114971548,2.396451473236084
train_step,250,1.6001125574111938,119.46820902824402,,
