type,x,loss,elapsed_s,avg_mfu,mem_gb
train_step,0,4.286888122558594,5.424356460571289,,
val_step,0,4.28176212310791,5.424356460571289,,
iter,0,4.265524387359619,5.655867338180542,,2.9824562072753906
iter,10,3.039703130722046,5.976799249649048,23.806860339248413,3.0768251419067383
iter,20,2.612227201461792,6.294569492340088,23.790008983865125,3.0768251419067383
iter,30,2.5428686141967773,6.615254640579224,23.774485295107535,3.0768251419067383
iter,40,2.4913101196289062,6.933189868927002,23.74807031766941,3.0768251419067383
train_step,50,2.45173978805542,12.244235754013062,,
val_step,50,2.468482255935669,12.244235754013062,,
iter,50,2.483140468597412,12.517867803573608,21.38720054566311,3.0768251419067383
iter,60,2.4510982036590576,12.835941314697266,21.593024638966348,3.0768251419067383
iter,70,2.4470248222351074,13.15597414970398,21.772687416631104,3.0768251419067383
iter,80,2.4103128910064697,13.475119590759277,21.94896590625932,3.0768251419067383
iter,90,2.4035611152648926,13.793303728103638,22.110704027271563,3.0768251419067383
train_step,100,2.355652332305908,19.08442497253418,,
val_step,100,2.3849053382873535,19.08442497253418,,
iter,100,2.3859996795654297,19.361449003219604,19.913617786450125,3.0768251419067383
iter,110,2.335467576980591,19.68007254600525,20.27672508646031,3.0768251419067383
iter,120,2.2984418869018555,19.997702836990356,20.605669522168984,3.0768251419067383
iter,130,2.2250583171844482,20.316426753997803,20.8860998055222,3.0768251419067383
iter,140,2.159714698791504,20.635011672973633,21.140329412152195,3.0768251419067383
train_step,150,2.032564640045166,25.92846179008484,,
val_step,150,2.123357057571411,25.92846179008484,,
iter,150,2.1169838905334473,26.19240665435791,19.04030360836762,3.0768251419067383
iter,160,2.03316068649292,26.50994896888733,19.49091968732192,3.0768251419067383
iter,170,1.9821856021881104,26.82862639427185,19.885176656907923,3.0768251419067383
iter,180,1.948664903640747,27.1475932598114,20.247816331226787,3.0768251419067383
iter,190,1.9163410663604736,27.46584939956665,20.574156668801624,3.0768251419067383
train_step,200,1.7600293159484863,32.759772300720215,,
val_step,200,1.913783311843872,32.759772300720215,,
iter,200,1.8545135259628296,33.02466535568237,18.53074764601271,3.0768251419067383
iter,210,1.8088494539260864,33.342498779296875,19.035463041415845,3.0768251419067383
iter,220,1.7728724479675293,33.66123294830322,19.493572535895133,3.0768251419067383
iter,230,1.7505518198013306,33.980061054229736,19.89585021220529,3.0768251419067383
iter,240,1.7155590057373047,34.29908990859985,20.248981864513638,3.0768251419067383
train_step,250,1.5919874906539917,39.58944821357727,,
val_step,250,1.7694909572601318,39.58944821357727,,
iter,250,1.6983519792556763,39.853341817855835,18.238099563284855,3.0768251419067383
iter,260,1.6428947448730469,40.17100524902344,18.768599083432534,3.0768251419067383
iter,270,1.642343282699585,40.48947715759277,19.25296681432681,3.0768251419067383
iter,280,1.616579294204712,40.809237003326416,19.667878675911325,3.0768251419067383
iter,290,1.6027309894561768,41.128506898880005,20.050445669177954,3.0768251419067383
train_step,300,1.4821290969848633,46.42613196372986,,
val_step,300,1.6779656410217285,46.42613196372986,,
iter,300,1.5757697820663452,46.69228148460388,18.059394886606785,3.0768251419067383
iter,310,1.561332106590271,47.00972270965576,18.61511119656698,3.0768251419067383
iter,320,1.5516109466552734,47.32931852340698,19.09698415105686,3.0768251419067383
iter,330,1.5084023475646973,47.6496422290802,19.525918487073536,3.0768251419067383
iter,340,1.4942013025283813,47.969847440719604,19.906321480078233,3.0768251419067383
train_step,350,1.394507884979248,53.26304626464844,,
val_step,350,1.6104035377502441,53.26304626464844,,
iter,350,1.5088441371917725,53.52759003639221,17.92970151912631,3.0768251419067383
iter,360,1.4537276029586792,53.84580707550049,18.482102328626276,3.0768251419067383
iter,370,1.4578405618667603,54.16517400741577,18.977047805857755,3.0768251419067383
iter,380,1.454796314239502,54.48554825782776,19.394128081718144,3.0768251419067383
iter,390,1.4307767152786255,54.80471634864807,19.797537300845562,3.0768251419067383
train_step,400,1.3344612121582031,60.11107635498047,,
val_step,400,1.5776513814926147,60.11107635498047,,
iter,400,1.4109723567962646,60.376832008361816,17.831756711627243,3.0768251419067383
iter,410,1.4177167415618896,60.69496393203735,18.39280869069899,3.0768251419067383
