type,x,loss,elapsed_s,avg_mfu,mem_gb
iter,520,1.3186061382293701,41.979844093322754,17.828958907138468,1.6431703567504883
iter,530,1.2835673093795776,42.1499810218811,18.2507725967704,1.6431703567504883
iter,540,1.3361992835998535,42.32008671760559,18.64301022857723,1.6431703567504883
train_step,550,1.1889410018920898,45.188952684402466,,
val_step,550,1.4920971393585205,45.188952684402466,,
iter,550,1.2869240045547485,45.437780141830444,16.791155364948597,1.6431703567504883
iter,560,1.2976771593093872,45.60792946815491,17.322330557362406,1.6431703567504883
iter,570,1.2576197385787964,45.77766704559326,17.79817110105443,1.6431703567504883
iter,580,1.2394201755523682,45.948370933532715,18.23869292319976,1.6431703567504883
iter,590,1.2551403045654297,46.11821269989014,18.629122707714274,1.6431703567504883
train_step,600,1.1424741744995117,48.989731550216675,,
val_step,600,1.4693503379821777,48.989731550216675,,
iter,600,1.2431440353393555,49.237475872039795,16.77864547943254,1.6431703567504883
iter,610,1.2229247093200684,49.407403230667114,17.316178573361118,1.6431703567504883
iter,620,1.2247519493103027,49.577369689941406,17.800272433862908,1.6431703567504883
iter,630,1.2221163511276245,49.74774193763733,18.236805358412113,1.6431703567504883
iter,640,1.2313003540039062,49.9177463054657,18.622290816989416,1.6431703567504883
train_step,650,1.1025362014770508,52.783809661865234,,
val_step,650,1.4759730100631714,52.783809661865234,,
iter,650,1.21328866481781,52.80424880981445,16.773545393097724,1.6431703567504883
iter,660,1.1926229000091553,52.97431492805481,17.31114893886515,1.6431703567504883
iter,670,1.2333033084869385,53.14456057548523,17.813477282630032,1.6431703567504883
iter,680,1.1755176782608032,53.31604599952698,18.234850474428647,1.6431703567504883
iter,690,1.2099426984786987,53.48619842529297,18.62259430985409,1.6431703567504883
train_step,700,1.0693855285644531,56.36045742034912,,
val_step,700,1.4764320850372314,56.36045742034912,,
iter,700,1.2047463655471802,56.380791902542114,16.77378038225812,1.6431703567504883
iter,710,1.1499667167663574,56.55097508430481,17.317656411500536,1.6431703567504883
iter,720,1.160791039466858,56.72123050689697,17.79943717492137,1.6431703567504883
iter,730,1.1396944522857666,56.891520738601685,18.221655713014357,1.6431703567504883
iter,740,1.1319501399993896,57.06182289123535,18.609812129594687,1.6431703567504883
train_step,750,1.0218510627746582,59.926353931427,,
val_step,750,1.4740116596221924,59.926353931427,,
iter,750,1.1349773406982422,59.94674825668335,16.76232293548223,1.6431703567504883
iter,760,1.1573073863983154,60.116976261138916,17.28317586638234,1.6431703567504883
iter,770,1.1189793348312378,60.28745698928833,17.778103001373914,1.6431703567504883
iter,780,1.1110069751739502,60.4581093788147,18.211990959796374,1.6431703567504883
iter,790,1.105728030204773,60.628177881240845,18.603523450648936,1.6431703567504883
train_step,800,0.9869726300239563,63.498462438583374,,
val_step,800,1.4939091205596924,63.498462438583374,,
iter,800,1.0979329347610474,63.51947474479675,16.7566322055933,1.6431703567504883
iter,810,1.1171865463256836,63.689348220825195,17.307571125464957,1.6431703567504883
iter,820,1.1129019260406494,63.85945987701416,17.768353765300596,1.6431703567504883
iter,830,1.0980008840560913,64.02984189987183,18.187739141705798,1.6431703567504883
iter,840,1.0623470544815063,64.19989681243896,18.585022531807855,1.6431703567504883
train_step,850,0.9432997703552246,67.06899523735046,,
val_step,850,1.4923596382141113,67.06899523735046,,
iter,850,1.0850944519042969,67.08941173553467,16.73998999960709,1.6431703567504883
iter,860,1.0761183500289917,67.25924968719482,17.27203872910368,1.6431703567504883
iter,870,1.0676456689834595,67.42894387245178,17.761017854989884,1.6431703567504883
iter,880,1.0570437908172607,67.60005712509155,18.202797341006082,1.6431703567504883
iter,890,1.0476750135421753,67.77015781402588,18.60839038966033,1.6431703567504883
train_step,900,0.9051440358161926,70.63461875915527,,
val_step,900,1.5241142511367798,70.63461875915527,,
iter,900,1.0838638544082642,70.65455269813538,16.761047925156287,1.6431703567504883
iter,910,1.0393784046173096,70.82449221611023,17.304998210711823,1.6431703567504883
iter,920,1.0285545587539673,70.99450731277466,17.78685410903835,1.6431703567504883
iter,930,1.0482991933822632,71.1645712852478,18.212287520286203,1.6431703567504883
iter,940,1.0478556156158447,71.33452033996582,18.617407164854907,1.6431703567504883
train_step,950,0.8559821248054504,74.20155453681946,,
val_step,950,1.5317975282669067,74.20155453681946,,
iter,950,0.9997703433036804,74.22194600105286,16.76914597081268,1.6431703567504883
iter,960,0.9948977828025818,74.3919506072998,17.311151760487032,1.6431703567504883
