type,x,loss,elapsed_s,avg_mfu,mem_gb
iter,400,1.4109723567962646,72.45219841003418,15.831756711627243,1.1868251419067383
iter,410,1.4177167415618896,72.83395671844482,16.39280869069899,1.1868251419067383
iter,420,1.3891487121582031,73.21706399917603,16.900959555976737,1.1868251419067383
iter,430,1.3779796361923218,73.60184410640259,17.343823617114374,1.1868251419067383
iter,440,1.358449101448059,73.98470163343347,17.751157540489906,1.1868251419067383
train_step,450,1.2690880298614502,80.35450429916382,,
val_step,450,1.5334908962249756,80.35450429916382,,
iter,450,1.3843841552734375,80.66999158859253,15.790015307096887,1.1868251419067383
iter,460,1.3490525484085083,81.0530015335083,16.35576897016309,1.1868251419067383
iter,470,1.3694368600845337,81.43542623519897,16.858072694844765,1.1868251419067383
iter,480,1.3266689777374268,81.81907527923518,17.308765488016896,1.1868251419067383
iter,490,1.3217215538024902,82.2031268319818,17.70910903171143,1.1868251419067383
train_step,500,1.2247501611709595,88.55516510009766,,
val_step,500,1.5129656791687012,88.55516510009766,,
iter,500,1.3053520917892456,88.90815668106079,15.75213057261415,1.1868251419067383
iter,510,1.3135266304016113,89.29084739685059,16.33659437738074,1.1868251419067383
iter,520,1.3037195205688477,89.67475891113281,16.848429093394984,1.1868251419067383
iter,530,1.2954047918319702,90.05868616104126,17.299160962379855,1.1868251419067383
iter,540,1.2849228382110596,90.44270496368408,17.716059750424556,1.1868251419067383
train_step,550,1.179038057357788,96.79880991082055,,
val_step,550,1.4879716634750366,96.79880991082055,,
iter,550,1.2595226764678955,97.15140724182129,15.758371464518902,1.1868251419067383
iter,560,1.2947807312011719,97.53256645202637,16.336560110756427,1.1868251419067383
iter,570,1.2458975315093994,97.91848411560059,16.849578035178745,1.1868251419067383
iter,580,1.2509305477142334,98.30288400550024,17.282821577599034,1.1868251419067383
iter,590,1.2296504974365234,98.6865832784729,17.695308756294672,1.1868251419067383
train_step,600,1.1469424962997437,105.04437875747681,,
val_step,600,1.488940715789795,105.04437875747681,,
iter,600,1.2370238304138184,105.085901927947,15.74040755138935,1.1868251419067383
iter,610,1.2307350635528564,105.46822299957276,16.319311671386014,1.1868251419067383
iter,620,1.2197471857070923,105.85100555419922,16.83468884264162,1.1868251419067383
iter,630,1.1963342428207397,106.23633792027344,17.281310491160138,1.1868251419067383
iter,640,1.1953215599060059,106.61955842971802,17.68248861296282,1.1868251419067383
train_step,650,1.0969717502593994,112.96946868896484,,
val_step,650,1.4775276184082031,112.96946868896484,,
iter,650,1.2163301706314087,113.29499073028565,15.728230522646733,1.1868251419067383
iter,660,1.2035105228424072,113.67810230255127,16.313286557961746,1.1868251419067383
iter,670,1.1958067417144775,114.06157951527431,16.82592186963784,1.1868251419067383
iter,680,1.1931570768356323,114.44708633422852,17.265595601071865,1.1868251419067383
iter,690,1.1409683227539062,114.83183553603028,17.671630458204813,1.1868251419067383
train_step,700,1.0651483535766602,121.19944868087769,,
val_step,700,1.4771536588668823,121.19944868087769,,
iter,700,1.1936606168746948,121.52076305264941,15.7184357177341,1.1868251419067383
iter,710,1.1681663990020752,121.90250759124756,16.301309537688226,1.1868251419067383
iter,720,1.1609878540039062,122.28519716262817,16.814984370205536,1.1868251419067383
iter,730,1.156280517578125,122.66960031475078,17.257962332776454,1.1868251419067383
iter,740,1.159767985343933,123.05714342755366,17.649937709605908,1.1868251419067383
train_step,750,1.0185842514038086,129.40935745239258,,
val_step,750,1.48875093460083,129.40935745239258,,
iter,750,1.1391754150390625,129.45076189041148,15.69959492126505,1.1868251419067383
iter,760,1.1271488666534424,129.8346345128792,16.273968569089824,1.1868251419067383
iter,770,1.1196094751358032,130.21822185516358,16.792294686044965,1.1868251419067383
iter,780,1.1246867179870605,130.6038488000151,17.23605598641366,1.1868251419067383
iter,790,1.1285343170166016,130.98767953859582,17.643826967166394,1.1868251419067383
train_step,800,0.9790590405464172,137.34058256149292,,
val_step,800,1.4953079223632812,137.34058256149292,,
iter,800,1.0979158878326416,137.38197110526186,15.694088376153008,1.1868251419067383
iter,810,1.1217715740203857,137.7642118234585,16.28010668487822,1.1868251419067383
iter,820,1.1090729236602783,138.1470820426941,16.8034125314746,1.1868251419067383
iter,830,1.0927190780639648,138.5317943942568,17.25297076313829,1.1868251419067383
iter,840,1.1045734882354736,138.91548042326046,17.678282922053324,1.1868251419067383
train_step,850,0.936523973941803,145.27118453979492,,
val_step,850,1.5085513591766357,145.27118453979492,,
iter,850,1.0970163345336914,145.31266374015808,15.7250911831247,1.1868251419067383
iter,860,1.065483570098877,145.69658465570777,16.29154730637362,1.1868251419067383
iter,870,1.064030647277832,146.08089059448242,16.797670719958294,1.1868251419067383
iter,880,1.0484888553619385,146.46558291053772,17.224166346765458,1.1868251419067383
iter,890,1.0429837703704834,146.85063604883378,17.643027499803985,1.1868251419067383
train_step,900,0.8960017561912537,153.20514813395996,,
val_step,900,1.533174991607666,153.20514813395996,,
iter,900,1.0527501106262207,153.24718396948338,15.693365130453813,1.1868251419067383
iter,910,1.0370721817016602,153.62936038541637,16.268361757359713,1.1868251419067383
iter,920,1.0247414112091064,154.01428813934326,16.784874519941937,1.1868251419067383
iter,930,1.0310087203979492,154.3994805781494,17.22770446102539,1.1868251419067383
iter,940,1.0047297477722168,154.78351267938232,17.649021026968505,1.1868251419067383
train_step,950,0.8515156507492065,161.14004917144776,,
val_step,950,1.5494811534881592,161.14004917144776,,
iter,950,1.0213027000427246,161.18272758483887,15.69874902363899,1.1868251419067383
iter,960,1.0120325088500977,161.56518680254516,16.270011624512634,1.1868251419067383
iter,970,1.0059478282928467,161.94950478775272,16.770307870163997,1.1868251419067383
iter,980,1.007568359375,162.33521192235488,17.22832844036286,1.1868251419067383
iter,990,0.998873233795166,162.71715205330712,17.647036462756006,1.1868251419067383
train_step,1000,0.8050472140312195,169.0672293663025,,
val_step,1000,1.5751030445098877,169.0672293663025,,
iter,1000,0.9777424335479736,169.107945728302,15.69698653752402,1.1868251419067383
