Overriding config with config/train_shakespeare_char.py:
Overriding: batch_size = 64
Overriding: learning_rate = 0.001
Overriding: csv_path = runs/scale_g1_s1.0_bs64_lr0.001.csv
Overriding: out_dir = out-scale_g1_s1.0_bs64_lr0.001
tokens per iteration will be: 16,384
effective global batch size (sequences) will be: 64
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
/u/ddong/workspace/nanoGPT/train.py:243: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
step 0: train loss 4.2874, val loss 4.2823
iter 0: loss 4.2714, time 2414.01ms, mfu -100.00%
iter 10: loss 3.1476, time 13.67ms, mfu 27.25%
iter 20: loss 2.7333, time 13.42ms, mfu 27.30%
iter 30: loss 2.6157, time 13.26ms, mfu 27.38%
iter 40: loss 2.5761, time 13.21ms, mfu 27.47%
iter 50: loss 2.5257, time 13.38ms, mfu 27.50%
iter 60: loss 2.5101, time 13.34ms, mfu 27.55%
iter 70: loss 2.4937, time 13.15ms, mfu 27.63%
iter 80: loss 2.4949, time 13.31ms, mfu 27.66%
iter 90: loss 2.4642, time 13.02ms, mfu 27.76%
iter 100: loss 2.4559, time 13.58ms, mfu 27.73%
iter 110: loss 2.4545, time 13.61ms, mfu 27.69%
iter 120: loss 2.4294, time 13.32ms, mfu 27.72%
iter 130: loss 2.4133, time 13.63ms, mfu 27.68%
iter 140: loss 2.4042, time 13.46ms, mfu 27.68%
iter 150: loss 2.4085, time 13.54ms, mfu 27.67%
iter 160: loss 2.3676, time 13.63ms, mfu 27.63%
iter 170: loss 2.3564, time 13.67ms, mfu 27.60%
iter 180: loss 2.3013, time 13.70ms, mfu 27.56%
iter 190: loss 2.2393, time 13.67ms, mfu 27.53%
iter 200: loss 2.2029, time 13.70ms, mfu 27.49%
iter 210: loss 2.1412, time 13.71ms, mfu 27.46%
iter 220: loss 2.1340, time 13.68ms, mfu 27.44%
iter 230: loss 2.0779, time 13.53ms, mfu 27.45%
iter 240: loss 2.0766, time 13.64ms, mfu 27.44%
step 250: train loss 1.9638, val loss 2.0642
saving checkpoint to out-scale_g1_s1.0_bs64_lr0.001
iter 250: loss 2.0311, time 2902.42ms, mfu 24.71%
iter 260: loss 1.9738, time 13.58ms, mfu 24.98%
iter 270: loss 1.9675, time 13.39ms, mfu 25.27%
iter 280: loss 1.9770, time 13.33ms, mfu 25.54%
iter 290: loss 1.9155, time 13.36ms, mfu 25.77%
iter 300: loss 1.8986, time 13.60ms, mfu 25.93%
iter 310: loss 1.8706, time 13.64ms, mfu 26.07%
iter 320: loss 1.8553, time 13.37ms, mfu 26.25%
iter 330: loss 1.8150, time 13.38ms, mfu 26.41%
iter 340: loss 1.7909, time 13.58ms, mfu 26.52%
iter 350: loss 1.8252, time 13.48ms, mfu 26.63%
iter 360: loss 1.7673, time 13.56ms, mfu 26.71%
iter 370: loss 1.7454, time 13.40ms, mfu 26.82%
iter 380: loss 1.7260, time 13.53ms, mfu 26.89%
iter 390: loss 1.7299, time 13.87ms, mfu 26.89%
iter 400: loss 1.7630, time 13.89ms, mfu 26.88%
iter 410: loss 1.6932, time 13.89ms, mfu 26.88%
iter 420: loss 1.7105, time 13.82ms, mfu 26.89%
iter 430: loss 1.6837, time 13.69ms, mfu 26.92%
iter 440: loss 1.6559, time 13.72ms, mfu 26.94%
iter 450: loss 1.6497, time 13.62ms, mfu 26.99%
iter 460: loss 1.5936, time 13.82ms, mfu 26.98%
iter 470: loss 1.6571, time 14.03ms, mfu 26.94%
iter 480: loss 1.6179, time 13.70ms, mfu 26.97%
iter 490: loss 1.5913, time 13.74ms, mfu 26.98%
step 500: train loss 1.5217, val loss 1.7301
saving checkpoint to out-scale_g1_s1.0_bs64_lr0.001
iter 500: loss 1.6004, time 2756.62ms, mfu 24.30%
iter 510: loss 1.6053, time 13.86ms, mfu 24.56%
iter 520: loss 1.5869, time 13.76ms, mfu 24.81%
iter 530: loss 1.5560, time 13.71ms, mfu 25.05%
iter 540: loss 1.6128, time 13.62ms, mfu 25.28%
iter 550: loss 1.5617, time 13.83ms, mfu 25.44%
iter 560: loss 1.5615, time 13.86ms, mfu 25.59%
iter 570: loss 1.5583, time 13.75ms, mfu 25.74%
iter 580: loss 1.5294, time 13.73ms, mfu 25.88%
iter 590: loss 1.4889, time 13.76ms, mfu 26.00%
iter 600: loss 1.5138, time 13.93ms, mfu 26.07%
iter 610: loss 1.5298, time 13.71ms, mfu 26.18%
iter 620: loss 1.5307, time 13.84ms, mfu 26.26%
iter 630: loss 1.5098, time 13.27ms, mfu 26.44%
iter 640: loss 1.4556, time 13.26ms, mfu 26.61%
iter 650: loss 1.4932, time 13.72ms, mfu 26.66%
iter 660: loss 1.5016, time 13.88ms, mfu 26.68%
iter 670: loss 1.4396, time 13.27ms, mfu 26.82%
iter 680: loss 1.5061, time 13.30ms, mfu 26.94%
iter 690: loss 1.4545, time 13.60ms, mfu 26.98%
iter 700: loss 1.4737, time 13.57ms, mfu 27.03%
iter 710: loss 1.4501, time 13.38ms, mfu 27.11%
iter 720: loss 1.4389, time 13.58ms, mfu 27.15%
iter 730: loss 1.4234, time 13.14ms, mfu 27.27%
iter 740: loss 1.4216, time 13.23ms, mfu 27.36%
step 750: train loss 1.3575, val loss 1.5861
saving checkpoint to out-scale_g1_s1.0_bs64_lr0.001
iter 750: loss 1.4249, time 2726.82ms, mfu 24.63%
iter 760: loss 1.4405, time 13.58ms, mfu 24.91%
iter 770: loss 1.4230, time 13.87ms, mfu 25.11%
iter 780: loss 1.3986, time 13.77ms, mfu 25.31%
iter 790: loss 1.4194, time 13.93ms, mfu 25.45%
iter 800: loss 1.4244, time 14.03ms, mfu 25.56%
iter 810: loss 1.4000, time 13.99ms, mfu 25.67%
iter 820: loss 1.4121, time 13.84ms, mfu 25.79%
iter 830: loss 1.3884, time 14.33ms, mfu 25.81%
iter 840: loss 1.3984, time 14.65ms, mfu 25.78%
iter 850: loss 1.3865, time 14.47ms, mfu 25.77%
iter 860: loss 1.3926, time 13.86ms, mfu 25.89%
iter 870: loss 1.3907, time 13.58ms, mfu 26.04%
