type,x,loss,elapsed_s,avg_mfu
train_step,0,4.287370204925537,11.232875347137451,
val_step,0,4.282232761383057,11.232875347137451,
iter,0,4.266121864318848,11.36804485321045,
iter,10,2.9032676219940186,11.89782166481018,42.664789648703845
iter,20,2.6168317794799805,12.36941909790039,43.246280453861694
iter,30,2.5300309658050537,12.845665693283081,44.98765933423863
iter,40,2.520751953125,13.318881273269653,45.197264113628286
iter,50,2.500267267227173,13.787149667739868,45.586389425276465
iter,60,2.4865050315856934,14.256503820419312,45.79134777337792
iter,70,2.4672305583953857,14.729264974594116,46.04195534456269
iter,80,2.515310287475586,15.200080871582031,46.23994928149669
iter,90,2.6318278312683105,15.67461895942688,46.448583949090185
iter,100,2.594691753387451,16.148972511291504,43.660566190845195
iter,110,2.5163004398345947,16.62188220024109,44.12656642173332
iter,120,2.4856128692626953,17.093143224716187,44.491924487763825
iter,130,2.4537179470062256,17.56439208984375,44.88586941308125
iter,140,2.4487922191619873,18.035297632217407,45.179000519628104
iter,150,2.3862812519073486,18.5069899559021,42.997268740327954
iter,160,2.342916250228882,18.975969314575195,43.45985698120563
iter,170,2.253150701522827,19.4493670463562,43.89780921045293
iter,180,2.198782444000244,19.92264723777771,44.32878257633188
iter,190,2.159968376159668,20.39395022392273,44.6741868391919
iter,200,2.0972864627838135,20.873380661010742,41.989353521150406
iter,210,2.050995111465454,21.34612727165222,42.65700601082598
iter,220,2.0746653079986572,21.817840337753296,43.15449136125905
iter,230,2.0032501220703125,22.289662837982178,43.70303007030717
iter,240,1.9752191305160522,22.76233196258545,44.1038377231599
train_step,250,1.862398386001587,34.80716562271118,
val_step,250,1.9857161045074463,34.80716562271118,
iter,250,1.9650535583496094,35.03079414367676,39.712211221335366
iter,260,1.9021514654159546,35.497628927230835,40.57713384525289
iter,270,1.8847399950027466,35.970619440078735,41.22989613395022
iter,280,1.8414393663406372,36.44292140007019,41.942875684682654
iter,290,1.8669131994247437,36.91446566581726,42.48688783753053
iter,300,1.8585566282272339,37.39343881607056,40.01687917108707
