type,x,loss,elapsed_s,avg_mfu
train_step,0,4.287280082702637,6.475553035736084,
val_step,0,4.282355785369873,6.475553035736084,
iter,0,4.263971328735352,6.587220668792725,
iter,10,2.960977792739868,6.897517204284668,35.581836226466606
iter,20,2.6398708820343018,7.150696516036987,36.85585885264398
iter,30,2.543227434158325,7.408068656921387,37.18425281759143
iter,40,2.5009660720825195,7.695484161376953,37.395533792628605
iter,50,2.4848198890686035,7.979824781417847,37.66934181375603
iter,60,2.501457691192627,8.289350748062134,37.549717455046704
iter,70,2.454578161239624,8.603208780288696,37.52575895335426
iter,80,2.4314205646514893,8.910515308380127,37.55557407070344
iter,90,2.4211103916168213,9.2114896774292,37.446560596339026
iter,100,2.419126033782959,9.520647525787354,37.291414514529656
iter,110,2.415571451187134,9.820444822311401,37.502216025694715
iter,120,2.3272016048431396,10.116075277328491,37.69936748528551
iter,130,2.190603494644165,10.387720346450806,38.25076392560679
iter,140,2.1123952865600586,10.65130066871643,38.640391633179114
iter,150,2.05607533454895,10.920119762420654,38.848056831218656
iter,160,1.997951865196228,11.189931392669678,39.399811165539475
iter,170,1.9443960189819336,11.479252576828003,39.306455085480394
iter,180,1.9182677268981934,11.781532287597656,39.309604126168
iter,190,1.8669438362121582,12.086338996887207,38.97462316183512
iter,200,1.8310526609420776,12.39123010635376,38.561646999111396
iter,210,1.787778377532959,12.696317434310913,38.63670418875484
iter,220,1.794972538948059,12.99676251411438,38.71831428554621
iter,230,1.7594596147537231,13.301363706588745,38.6116216786588
iter,240,1.729803204536438,13.608814716339111,37.86404739510903
train_step,250,1.617963433265686,20.84671974182129,
val_step,250,1.7994160652160645,20.84671974182129,
iter,250,1.7016679048538208,21.38028120994568,34.09261395463261
iter,260,1.711168646812439,21.655540943145752,34.35468057573328
iter,270,1.647139072418213,21.941462516784668,35.22427786806397
iter,280,1.6898151636123657,22.2042555809021,35.98211675817963
iter,290,1.6372989416122437,22.467807292938232,36.84422635636657
iter,300,1.6323848962783813,22.74589991569519,36.6876276889736
iter,310,1.603893756866455,23.041542768478394,36.60143586428557
iter,320,1.6090608835220337,23.350773572921753,36.91257057645013
iter,330,1.591513752937317,23.626837253570557,37.02194718061952
iter,340,1.5801525115966797,23.927494525909424,37.20391549655884
iter,350,1.5774431228637695,24.23057246208191,37.068149117571124
iter,360,1.5785554647445679,24.52146005630493,37.808414079510065
iter,370,1.5580788850784302,24.807936429977417,37.88337132719015
iter,380,1.5426464080810547,25.12936019897461,37.665383427456945
iter,390,1.5154719352722168,25.441590785980225,37.84588584844049
iter,400,1.515356183052063,25.738363027572632,37.681012641444354
iter,410,1.5015597343444824,26.04185128211975,37.5821420503372
iter,420,1.5010918378829956,26.348063230514526,37.549663842660536
iter,430,1.4970016479492188,26.66208839416504,37.64745448875181
iter,440,1.5048179626464844,26.976638555526733,37.615801703162646
iter,450,1.4781265258789062,27.26058292388916,37.92850874455472
iter,460,1.4554420709609985,27.544909715652466,38.35369860781849
iter,470,1.4409970045089722,27.86189556121826,38.1076738516344
iter,480,1.45003080368042,28.172521829605103,37.89824426745408
iter,490,1.4189143180847168,28.485764741897583,37.8079919616798
train_step,500,1.3343991041183472,35.472702741622925,
val_step,500,1.5748019218444824,35.472702741622925,
iter,500,1.4200029373168945,35.70481610298157,34.04331324854506
iter,510,1.4298524856567383,36.01471471786499,34.25367425996936
iter,520,1.3996704816818237,36.33994221687317,34.37655432962779
iter,530,1.38885498046875,36.671759843826294,34.37880097015859
iter,540,1.386022925376892,37.00274324417114,34.39949834644668
iter,550,1.3973125219345093,37.31579780578613,34.44111091767253
