type,x,loss,elapsed_s,avg_mfu
train_step,0,4.288322925567627,1.9741840718540797,
val_step,0,4.281205654144287,1.9741840718540797,
iter,0,4.253582066491263,2.0207345485687256,
iter,10,3.1502359506248014,2.127866958443913,3.0944509083996845
iter,20,2.7240717790911844,2.2681863407430063,3.2083686906656332
iter,30,2.5773475005625306,2.640335475869927,3.343713796208516
iter,40,2.547989120038365,2.833935109881401,3.4071542038471376
iter,50,2.5272023313104373,3.128164206138569,3.4458345876617034
iter,60,2.5251050320009956,3.3696419425876494,3.5827485190314623
iter,70,2.4931978899182177,3.4845285851204264,3.6183024788156066
iter,80,2.4690415641185477,3.7177764333122996,3.797729583853065
iter,90,2.4468075245728644,3.8644828293371702,3.832931982746813
iter,100,2.4087442089721156,4.006717493412372,3.8106662707463044
iter,110,2.4869836168280957,4.186373263877452,4.048277202072885
iter,120,2.4355097770325544,4.25445434695899,2.9538426511236056
iter,130,2.3915860242606013,4.601528180638782,2.9796640678040984
iter,140,2.3890908381271276,4.715018137726585,3.1786204155544193
iter,150,2.4053970545224317,5.027848779395789,3.321389690015078
iter,160,2.351925446651708,5.213312435891851,3.280804088565925
iter,170,2.379237245935564,5.642265139838066,3.4955276996106206
iter,180,2.3151222250502275,5.756504520431819,3.602213187038334
iter,190,2.2547903435187058,5.89653522761121,3.5931470256521156
iter,200,2.2321619888440005,6.105595348001527,3.7235844784575836
iter,210,2.1729854315914756,6.150753694352031,3.7845780855326248
iter,220,2.143922787414077,6.43238868682132,3.9154471938349062
iter,230,2.110525057947432,6.861285995589585,4.047169789391243
iter,240,2.059204324811288,7.195455034634749,3.0201432096189547
train_step,250,1.960404634475708,10.269129466542017,
val_step,250,2.0754566192626958,10.269129466542017,
iter,250,2.042709999145496,11.09675537600475,3.0118350933897164
iter,260,2.0033689691834318,11.21852134823825,3.056889721586819
iter,270,1.9222507751499833,11.58929827425975,3.061502887589318
iter,280,1.8785142982530156,11.914325593029869,3.3100027446256015
iter,290,1.9152135835297264,12.13075398081413,3.3713630271449753
iter,300,1.9432004331703339,12.301864447564704,3.561304711896809
iter,310,1.83768101411608,12.44046909064856,3.663934629128156
iter,320,1.847000161677757,12.521931497379326,3.654953471279099
iter,330,1.8154875728370024,12.876396578416069,3.871907335060391
iter,340,1.799054323155869,12.92363940323723,3.937474690775391
iter,350,1.85777477495571,13.061382164156335,4.034978727752154
iter,360,1.7922503632197173,13.25087641923772,2.918935097884989
iter,370,1.7778392881963299,13.53820426383989,3.107794579506911
iter,380,1.7117523344963774,14.029216627224974,3.185844586417944
iter,390,1.6727363287801564,14.336738947104626,3.2614030470961595
iter,400,1.6446713780753464,14.480559526754538,3.419225643173554
iter,410,1.7891662045792158,14.74357217574938,3.452253758679456
iter,420,1.675056978084177,14.823477038343919,3.5584911528108103
iter,430,1.63152111139023,15.224038632559205,3.682288291897294
iter,440,1.6449373502970364,15.379366091246716,3.7339455802863166
iter,450,1.6404205847883182,15.492825155614002,3.7780492878242127
iter,460,1.679233718228013,15.608656771485526,4.0559166239850715
iter,470,1.590626394099135,15.772318916276435,4.106751071260802
iter,480,1.6042389571749505,15.906082779629665,2.8722033911725053
iter,490,1.6085501121076355,16.57777565335578,2.991177465980703
train_step,500,1.5304138660430908,17.84777220405399,
val_step,500,1.7206649780273438,17.84777220405399,
iter,500,1.5693445684429226,18.197596225305066,3.086231227308507
iter,510,1.605529172468798,18.332538364554285,3.1587503311493346
iter,520,1.5973902319946827,18.508198990117346,3.37189473557191
iter,530,1.5664039919417936,18.680790881362473,3.5402980917378164
iter,540,1.5305351257547375,18.856391378434765,3.573398339157213
iter,550,1.6165896404039926,18.985571719986215,3.743720529441663
iter,560,1.5735782175939064,19.106969575957912,3.7250732649383926
iter,570,1.6496510352572653,19.210032065106333,3.865947095202514
iter,580,1.5414211759169796,19.282000226196573,3.894573571240904
iter,590,1.489256808419647,19.488516727809547,4.051459389838092
iter,600,1.513634460253391,19.797159710638255,3.014614933141873
iter,610,1.5857476968294777,19.918425945727286,3.0929824458545134
iter,620,1.5959039306448268,20.039836669198984,3.211390088790327
iter,630,1.490944315255025,20.185694418817143,3.2257069343449167
iter,640,1.4835459062128311,20.313426085144393,3.4049289022974047
iter,650,1.399927049446895,20.388997992495582,3.53718267089549
iter,660,1.4972407373303602,20.779102257044265,3.583983735843801
iter,670,1.4842509588076602,21.009138393079677,3.5667639389885166
iter,680,1.4865966099767456,21.11866862511002,3.767109950638814
iter,690,1.4407049723111869,21.325006756146696,3.8648265238608355
iter,700,1.4690395859891967,21.638317112831206,3.9098456541682105
iter,710,1.4158220446901317,21.793584397109175,3.9883226527120654
iter,720,1.4996577033431306,22.009700159767597,2.901429121979914
iter,730,1.4117391210685395,22.313843393481353,3.1191040510306802
iter,740,1.394383897849014,22.734651754936163,3.1581501260420253
train_step,750,1.3597168922424316,28.18850662611911,
val_step,750,1.5895687341690063,28.18850662611911,
iter,750,1.4836054344629854,29.29581410679232,3.3504248852020035
iter,760,1.3585638448270847,29.408873803692263,3.242351224393262
iter,770,1.4347342888206969,29.546559567358447,3.475519516689999
iter,780,1.4372960275378432,29.728707776042793,3.6461799625167353
iter,790,1.4607565871497077,29.91398519984372,3.7600534732083903
iter,800,1.3847321064254736,30.02613030414003,3.7178225875459945
iter,810,1.4251644082693693,30.142267800548726,3.9456504415088443
iter,820,1.3820083318114076,30.441945623420025,4.015806956693037
iter,830,1.361750273001351,30.90449640042084,4.121110606387595
iter,840,1.409236553432047,31.053837644000467,2.9630157502719543
iter,850,1.406852923239363,31.169262598424126,3.110780001408447
iter,860,1.350497171648657,31.3124560828817,3.2050785060239657
iter,870,1.3451840372093726,31.406778412249427,3.2140264675887495
iter,880,1.4010867788164036,31.55107605088584,3.188051918547114
iter,890,1.3344753812325907,31.780308437389046,3.5186930580635436
iter,900,1.4161498072354823,31.94445907359113,3.614166133093578
iter,910,1.3528494899817594,32.29868605424711,3.695321329947151
iter,920,1.3539781456046875,32.484328016278866,3.7265145970564366
iter,930,1.3386242621553541,32.7109878881392,3.8264157021644967
iter,940,1.3976055667473721,32.867320885423496,3.8563632649804327
iter,950,1.3580188041686705,33.26912170655212,4.1481895624842124
iter,960,1.368670670194805,33.35111919885756,2.94579125257517
iter,970,1.3928700944475867,33.49165956599046,3.1015507790385146
iter,980,1.3434059283772595,33.57515369306714,3.130090016908057
iter,990,1.3002998556494274,33.85335077531849,3.1099240854437435
train_step,1000,1.272007703781128,37.85397273445396,
val_step,1000,1.5241414308547974,37.85397273445396,
iter,1000,1.3872047908803888,38.71654624699253,3.398679145646394
iter,1010,1.3519657335799666,38.813182376519215,3.524174386036921
iter,1020,1.3967153812945627,39.2745797888064,3.6628450431010218
iter,1030,1.3443907637478145,39.416970892757824,3.6445408246578643
iter,1040,1.341123853379339,39.49280334109191,3.72266114697556
iter,1050,1.3826617138851025,39.644577424287434,3.8604520010739
iter,1060,1.3999408600009307,39.85436462920621,3.8888573602054075
iter,1070,1.353010811539678,40.00149434148797,3.9986918214561915
iter,1080,1.3338939092850821,40.66225948375853,2.9879302000812165
iter,1090,1.2974834550781207,40.945891242729424,3.037053532950532
iter,1100,1.3033186522712592,41.42920955281967,3.1193161257794384
iter,1110,1.3079319726017278,41.81764366361769,3.2744004478119324
iter,1120,1.2692275377468152,41.87916465061042,3.330066524237277
iter,1130,1.3220101656502514,42.01431085991352,3.595430516493775
iter,1140,1.2764793882371288,42.047308717646004,3.533322582443742
iter,1150,1.2981887457859502,42.16427121934178,3.7439604867469423
iter,1160,1.2690727642964137,42.49394577861641,3.7928440374477383
