type,x,loss,elapsed_s,avg_mfu
train_step,0,4.287351608276367,3.6447904109954834,
val_step,0,4.28228759765625,3.6447904109954834,
iter,0,4.265192031860352,3.7436914443969727,
iter,10,3.008878469467163,3.9539296627044678,36.68426848209837
iter,20,2.657515525817871,4.132375478744507,37.27412533230504
iter,30,2.5742673873901367,4.308878183364868,37.89189420617053
iter,40,2.512775421142578,4.484505891799927,38.53456803356515
iter,50,2.5023322105407715,4.659297227859497,38.910356854994035
iter,60,2.4633595943450928,4.835472106933594,39.47144717730366
iter,70,2.4836041927337646,5.011018514633179,39.953904745125314
iter,80,2.452741861343384,5.185452461242676,40.35447684595472
iter,90,2.4430792331695557,5.360604524612427,40.75579908815003
iter,100,2.425475597381592,5.538566827774048,40.34249981907286
iter,110,2.4112772941589355,5.71433162689209,40.67498050803624
iter,120,2.363915205001831,5.888947248458862,41.2099902225608
iter,130,2.3461034297943115,6.062577962875366,41.77386275322305
iter,140,2.254533052444458,6.234959840774536,42.17210248255959
iter,150,2.171902894973755,6.40729022026062,42.67584970182811
iter,160,2.0793020725250244,6.579915285110474,42.861405570222715
iter,170,2.0366873741149902,6.753334283828735,43.14159979593113
iter,180,1.9800094366073608,6.943901062011719,43.19734495938658
iter,190,1.9526902437210083,7.118264675140381,43.35543923006202
iter,200,1.9415298700332642,7.293851375579834,42.7452020738603
iter,210,1.902100682258606,7.467760324478149,42.9111704787264
iter,220,1.8580589294433594,7.65934157371521,42.48115470663645
iter,230,1.8079086542129517,7.856806039810181,42.11225335002707
iter,240,1.7788338661193848,8.04868221282959,42.385473661298754
train_step,250,1.6788315773010254,11.819863080978394,
val_step,250,1.8621811866760254,11.819863080978394,
iter,250,1.7665338516235352,12.205862522125244,38.1655415343335
iter,260,1.7591618299484253,12.381505966186523,38.74903404309418
iter,270,1.7081831693649292,12.555450916290283,39.337445288767825
iter,280,1.732692837715149,12.728313446044922,39.86414932980262
iter,290,1.7054955959320068,12.901474237442017,40.31450432361314
iter,300,1.6640450954437256,13.080855369567871,39.68098754652532
iter,310,1.6634423732757568,13.279290676116943,39.499801089639554
iter,320,1.622355341911316,13.477233171463013,39.3711307140741
iter,330,1.6386120319366455,13.65545105934143,39.937458333099684
iter,340,1.6231017112731934,13.83016324043274,40.38893726275601
iter,350,1.6037242412567139,14.004474639892578,40.72686298958351
iter,360,1.59215247631073,14.177548170089722,41.22211301706955
iter,370,1.5694749355316162,14.351704597473145,41.57183674758475
iter,380,1.5665948390960693,14.523695945739746,41.975125124332145
iter,390,1.5645283460617065,14.695850372314453,42.23088033685318
iter,400,1.5359482765197754,14.881360054016113,41.525650779137294
iter,410,1.5362138748168945,15.063836097717285,41.758071320468616
iter,420,1.5128425359725952,15.243186473846436,41.81626460673324
iter,430,1.4978899955749512,15.419961214065552,41.96327209723513
iter,440,1.4999014139175415,15.594602823257446,42.225484781421926
iter,450,1.503860354423523,15.770007610321045,42.42020683847841
iter,460,1.4673845767974854,15.944173812866211,42.55899278769291
iter,470,1.4557912349700928,16.117839574813843,42.71574953447897
iter,480,1.4599859714508057,16.293224811553955,42.75846976794467
iter,490,1.4539062976837158,16.467915296554565,42.90545600962183
train_step,500,1.3559179306030273,20.240355730056763,
val_step,500,1.5845953226089478,20.240355730056763,
iter,500,1.4211479425430298,20.738157749176025,38.63302517293088
iter,510,1.4296035766601562,20.917306184768677,39.06510563625182
iter,520,1.4055591821670532,21.110445976257324,39.42100152641702
iter,530,1.4339522123336792,21.286914110183716,39.83358673017353
iter,540,1.447251558303833,21.463074445724487,40.14620137915923
iter,550,1.4311672449111938,21.638087272644043,40.59534205697267
iter,560,1.3867751359939575,21.813952922821045,40.956952034275126
iter,570,1.3937039375305176,21.987624645233154,41.27098702217801
iter,580,1.3839668035507202,22.16463303565979,41.488103500456695
iter,590,1.3952258825302124,22.341920137405396,41.65251675855597
iter,600,1.3759759664535522,22.528803825378418,40.980200693582866
iter,610,1.3681180477142334,22.712757110595703,41.21015529825174
iter,620,1.3590588569641113,22.890856504440308,41.40426877367608
iter,630,1.349913477897644,23.069124460220337,41.534809621208574
iter,640,1.3387739658355713,23.247426748275757,41.615558494126915
iter,650,1.369356632232666,23.424694776535034,41.76229196262339
iter,660,1.3706313371658325,23.602367162704468,41.97098687216541
iter,670,1.3608916997909546,23.77944326400757,42.089612972079046
iter,680,1.3281457424163818,23.964550018310547,41.65891272432375
iter,690,1.3191659450531006,24.157360315322876,41.833556832265515
iter,700,1.333598017692566,24.336211919784546,41.17870211286282
iter,710,1.337896466255188,24.512072324752808,41.41885650781236
iter,720,1.3231607675552368,24.68542504310608,41.68042672633116
iter,730,1.315596580505371,24.859201431274414,41.907110523375295
iter,740,1.3034889698028564,25.034966230392456,42.20219659055592
train_step,750,1.2180464267730713,28.775033235549927,
val_step,750,1.4978692531585693,28.775033235549927,
iter,750,1.2713717222213745,29.293453693389893,38.00013162336312
iter,760,1.3005489110946655,29.498661041259766,37.97764894409282
iter,770,1.3176072835922241,29.686800479888916,38.64440992854011
iter,780,1.3008216619491577,29.864412546157837,39.103992160274395
iter,790,1.2822004556655884,30.03896474838257,39.461819654275956
iter,800,1.2852438688278198,30.21824336051941,38.952047962287125
iter,810,1.2720481157302856,30.39462184906006,39.348628574701095
iter,820,1.2945460081100464,30.56982660293579,39.88065219253378
iter,830,1.2837789058685303,30.745744705200195,40.15569101957298
iter,840,1.2743571996688843,30.92226219177246,40.482466256389074
iter,850,1.265947937965393,31.09772300720215,40.76075657875165
iter,860,1.2631250619888306,31.27348494529724,40.98467287171445
iter,870,1.268773078918457,31.449429988861084,41.19318891051289
iter,880,1.25608229637146,31.625555992126465,41.40574333748959
iter,890,1.271268606185913,31.803262948989868,41.49264147983291
iter,900,1.2585240602493286,31.983107328414917,41.09488433347303
iter,910,1.2281378507614136,32.158329486846924,41.365097663923734
iter,920,1.2338837385177612,32.33460354804993,41.546160654444826
iter,930,1.236425518989563,32.510862588882446,41.7992227886177
iter,940,1.2556705474853516,32.68738627433777,41.93711182966619
iter,950,1.2249971628189087,32.876322984695435,41.29479260818684
iter,960,1.2383450269699097,33.0589702129364,41.47972763145737
iter,970,1.1927732229232788,33.23430371284485,41.68637955844223
iter,980,1.210462212562561,33.40949869155884,41.84200410356313
iter,990,1.2217035293579102,33.5839421749115,42.092307649657045
train_step,1000,1.1239150762557983,37.346755504608154,
val_step,1000,1.4705575704574585,37.346755504608154,
iter,1000,1.2058693170547485,37.54988384246826,37.90264167725622
iter,1010,1.2072194814682007,37.72749710083008,38.39012538327345
iter,1020,1.2005045413970947,37.90725302696228,38.78230492457065
iter,1030,1.2115176916122437,38.08730864524841,38.57922980626427
iter,1040,1.2162373065948486,38.280367612838745,39.132592828576975
iter,1050,1.1766817569732666,38.45696425437927,39.48895948319044
iter,1060,1.201722502708435,38.63268852233887,39.969791368926494
iter,1070,1.1841354370117188,38.808512449264526,40.37819198345397
iter,1080,1.189315676689148,38.9843544960022,40.69099723543029
iter,1090,1.2005747556686401,39.15974473953247,41.1431865099673
iter,1100,1.1907473802566528,39.33575677871704,40.80731159417508
iter,1110,1.183226466178894,39.510833978652954,41.131649768912006
iter,1120,1.1803900003433228,39.68752598762512,41.37104783431369
iter,1130,1.1593691110610962,39.86353278160095,41.514209727804385
iter,1140,1.1583201885223389,40.040459394454956,41.733854952983194
iter,1150,1.1866705417633057,40.236846923828125,41.38912768362574
iter,1160,1.1636086702346802,40.43755030632019,41.012694932623525
iter,1170,1.1743558645248413,40.63399934768677,41.30337321137876
iter,1180,1.1758930683135986,40.80988311767578,41.533127322669834
iter,1190,1.1589863300323486,40.98569130897522,41.83879969592579
iter,1200,1.150876760482788,41.163259506225586,41.18613127280644
iter,1210,1.1751971244812012,41.339723110198975,41.386462999786495
iter,1220,1.1365959644317627,41.51557970046997,41.588713751278014
iter,1230,1.1449816226959229,41.691110134124756,41.77526540705764
iter,1240,1.1491349935531616,41.865485191345215,41.8976716652385
train_step,1250,1.041097640991211,45.63032102584839,
val_step,1250,1.4780282974243164,45.63032102584839,
iter,1250,1.1370654106140137,45.653090476989746,37.72842570992453
iter,1260,1.1389604806900024,45.84746551513672,37.914388008385004
iter,1270,1.1310228109359741,46.032700061798096,38.122019290351204
iter,1280,1.1447480916976929,46.221991539001465,38.80677911996984
iter,1290,1.1243497133255005,46.39703989028931,39.3005930543414
iter,1300,1.118348240852356,46.57336950302124,38.87133245514173
iter,1310,1.1440136432647705,46.75008201599121,39.391380244273506
iter,1320,1.1224725246429443,46.923718214035034,39.97876911698993
iter,1330,1.1087886095046997,47.09711575508118,40.27450513481476
iter,1340,1.132137417793274,47.27083086967468,40.784423105616405
iter,1350,1.1007179021835327,47.445252656936646,41.23349114966461
iter,1360,1.1126433610916138,47.618170499801636,41.6146860006058
iter,1370,1.1237927675247192,47.79192900657654,41.959514739005016
iter,1380,1.1222304105758667,47.9655978679657,42.3624144308163
iter,1390,1.1182540655136108,48.13839602470398,42.589296451128696
iter,1400,1.0854052305221558,48.31737732887268,41.824825329014864
iter,1410,1.1021490097045898,48.49301338195801,42.072698479451866
iter,1420,1.0777428150177002,48.66790556907654,42.243535456570605
iter,1430,1.0778520107269287,48.86088681221008,42.49194881199766
iter,1440,1.0880577564239502,49.03463959693909,42.661897963742405
iter,1450,1.0975044965744019,49.208123445510864,42.891699693780104
iter,1460,1.09001624584198,49.38352704048157,43.04289217744938
iter,1470,1.0706417560577393,49.55731225013733,43.103260506652944
iter,1480,1.0712875127792358,49.73061490058899,43.21864826470748
iter,1490,1.0700372457504272,49.90537405014038,43.33701973924763
train_step,1500,0.9597086906433105,53.646151065826416,
val_step,1500,1.494570016860962,53.646151065826416,
iter,1500,1.0712897777557373,53.66903233528137,39.02398582111776
iter,1510,1.0534255504608154,53.843173027038574,39.4585092203344
iter,1520,1.056458830833435,54.03482246398926,38.67190790040993
iter,1530,1.0769758224487305,54.21077632904053,39.09821208835424
iter,1540,1.0648772716522217,54.385061740875244,39.531398880884105
iter,1550,1.065773606300354,54.55914640426636,40.04214730083671
iter,1560,1.0603147745132446,54.733070611953735,40.48170384045725
iter,1570,1.0319371223449707,54.907222032547,40.908925972336505
iter,1580,1.054523229598999,55.08312487602234,41.2879220478079
iter,1590,1.0593926906585693,55.256919860839844,41.62034234098995
iter,1600,1.0487334728240967,55.43428874015808,41.04655444358698
iter,1610,1.037781000137329,55.61097526550293,41.30814169907831
iter,1620,1.0294902324676514,55.78657627105713,41.50704073085294
iter,1630,1.0550885200500488,55.96157383918762,41.65697938749804
iter,1640,1.0284773111343384,56.137166261672974,41.99705912712835
iter,1650,1.0156702995300293,56.31189560890198,42.24365290975789
iter,1660,1.0303783416748047,56.487579584121704,42.43169448602372
iter,1670,1.0246950387954712,56.6608681678772,42.70263168602072
iter,1680,1.021334171295166,56.83295249938965,42.969407705781585
iter,1690,1.0256251096725464,57.00642967224121,42.990457194662795
iter,1700,1.0171446800231934,57.18178915977478,42.028224691839675
iter,1710,1.018777847290039,57.354313373565674,42.223777205168886
iter,1720,1.0362956523895264,57.528361797332764,42.425547289872775
iter,1730,1.0134799480438232,57.70095658302307,42.53604052114374
iter,1740,1.0106102228164673,57.874279737472534,42.816514143561776
train_step,1750,0.8759127855300903,61.6337730884552,
val_step,1750,1.5430792570114136,61.6337730884552,
iter,1750,1.0059083700180054,61.65623068809509,38.55540368706916
iter,1760,1.022540807723999,61.84086585044861,39.17968151803639
iter,1770,1.0033448934555054,62.01752591133118,39.60574742707916
iter,1780,0.9971238374710083,62.19044089317322,40.131227319726214
iter,1790,0.9784978032112122,62.363869428634644,40.48733782299303
iter,1800,1.006730556488037,62.54012703895569,39.82138722827707
iter,1810,0.9913232326507568,62.71541380882263,40.15986491661603
iter,1820,0.9980926513671875,62.894031286239624,40.35631056988279
iter,1830,0.9732322692871094,63.076152086257935,40.37147086755354
iter,1840,1.0075492858886719,63.258628845214844,40.4491586352327
iter,1850,1.0035474300384521,63.436737298965454,40.689673466558126
iter,1860,0.9951778650283813,63.61598825454712,40.83546705031592
iter,1870,0.9690843224525452,63.795846700668335,40.88350693302706
iter,1880,0.9972129464149475,63.97468876838684,41.08770783865133
iter,1890,0.9824848175048828,64.15379881858826,41.22098187852835
iter,1900,0.984295666217804,64.33601140975952,40.70517972282124
iter,1910,0.9759212136268616,64.51422929763794,40.947587792377874
