run,type,x,loss,elapsed_s,iter_time_ms,mfu_percent,mem_gb
no_eval,iter,400,1.4355955123901367,55.38974642753601,,22.120194846081134,11.661175727844238
no_eval,iter,410,1.433198094367981,37.22943687438965,,22.82255231979648,11.661175727844238
no_eval,iter,420,1.415280818939209,38.25754976272583,,23.450678366311678,11.661175727844238
no_eval,iter,430,1.3980945348739624,39.28536915779114,,24.006087385176112,11.661175727844238
no_eval,iter,440,1.3823922872543335,40.31253671646118,,24.51426877958918,11.661175727844238
no_eval,iter,450,1.4006545543670654,63.43079686164856,,22.076169129936527,11.661175727844238
no_eval,iter,460,1.3820619583129883,41.723469257354736,,22.781109747555533,11.661175727844238
no_eval,iter,470,1.3610644340515137,42.75172257423401,,23.410780952685688,11.661175727844238
no_eval,iter,480,1.3572766780853271,43.77970623970032,,23.974013292463148,11.661175727844238
no_eval,iter,490,1.3415292501449585,44.80733513832092,,24.488355560820622,11.661175727844238
no_eval,iter,500,1.3427904844284058,64.39179635047913,,22.055349540194623,11.661175727844238
no_eval,iter,510,1.3285366296768188,46.223896741867065,,22.758631787879658,11.661175727844238
no_eval,iter,520,1.3138154745101929,47.251694202423096,,23.385460833543004,11.661175727844238
no_eval,iter,530,1.322239637374878,48.28059244155884,,23.95469693007441,11.661175727844238
no_eval,iter,540,1.3008050918579102,49.30770254135132,,24.473393622946997,11.661175727844238
no_eval,iter,550,1.2859463691711426,68.68497848510742,,22.042067897985614,11.661175727844238
no_eval,iter,560,1.273195743560791,50.74190807342529,,22.747077632832465,11.661175727844238
no_eval,iter,570,1.2799172401428223,51.768908977508545,,23.38452037678479,11.661175727844238
no_eval,iter,580,1.2827802896499634,52.79664182662964,,23.95218115490099,11.661175727844238
no_eval,iter,590,1.2619237899780273,53.82258749008179,,24.472236969553133,11.661175727844238
no_eval,iter,600,1.244361400604248,73.31445121765137,,22.04092164686303,11.661175727844238
no_eval,iter,610,1.260840654373169,55.23540925979614,,22.74628294512797,11.661175727844238
no_eval,iter,620,1.2511985301971436,56.26338768005371,,23.380735799268855,11.661175727844238
no_eval,iter,630,1.2269439697265625,57.29160737991333,,23.94147136503405,11.661175727844238
no_eval,iter,640,1.225886583328247,58.31973600387573,,24.456445988658928,11.661175727844238
no_eval,iter,650,1.2148892879486084,77.54064655303955,,22.026942342939233,11.661175727844238
no_eval,iter,660,1.219470500946045,59.727635860443115,,22.7361273301576,11.661175727844238
no_eval,iter,670,1.2134068012237549,60.7539267539978,,23.36903950678128,11.661175727844238
no_eval,iter,680,1.218419075012207,61.78017711639404,,23.94796697409476,11.661175727844238
no_eval,iter,690,1.204622745513916,62.80606555938721,,24.467044628580467,11.661175727844238
no_eval,iter,700,1.1977671384811401,82.7461166381836,,22.035875564864583,11.661175727844238
no_eval,iter,710,1.1920204162597656,63.93864369392395,,22.74585680598321,11.661175727844238
no_eval,iter,720,1.1807136535644531,64.9661774635315,,23.37521056116269,11.661175727844238
no_eval,iter,730,1.1772541999816895,65.99275732040405,,23.94543111084986,11.661175727844238
no_eval,iter,740,1.1598351001739502,67.01898384094238,,24.465346478172016,11.661175727844238
no_eval,iter,750,1.1596511602401733,85.98416590690613,,22.035181249804463,11.661175727844238
no_eval,iter,760,1.1673285961151123,68.15238690376282,,22.727981007780045,11.661175727844238
no_eval,iter,770,1.138080358505249,69.18093538284302,,23.36256615758292,11.661175727844238
no_eval,iter,780,1.143242359161377,70.20894455909729,,23.929864587454738,11.661175727844238
no_eval,iter,790,1.1325328350067139,71.23672604560852,,24.434048333728338,11.661175727844238
no_eval,iter,800,1.1266896724700928,90.2109956741333,,22.00700464233736,11.661175727844238
no_eval,iter,810,1.129081130027771,72.37026166915894,,22.71412017058954,11.661175727844238
no_eval,iter,820,1.1177866458892822,73.39842391014099,,23.34755164433399,11.661175727844238
no_eval,iter,830,1.1196353435516357,74.42617464065552,,23.919071417034186,11.661175727844238
no_eval,iter,840,1.1005045175552368,75.56124639511108,,24.434027053979477,11.661175727844238
no_eval,iter,850,1.0985161066055298,94.59931659698486,,22.006927397508573,11.661175727844238
no_eval,iter,860,1.093621850013733,76.6937460899353,,22.71693437427874,11.661175727844238
no_eval,iter,870,1.0831184387207031,77.72092127799988,,23.34665335622148,11.661175727844238
no_eval,iter,880,1.0832130908966064,78.74709272384644,,23.925373516387776,11.661175727844238
no_eval,iter,890,1.0692007541656494,79.77290964126587,,24.44693463052532,11.661175727844238
no_eval,iter,900,1.0705084800720215,98.7445616722107,,22.01860326929989,11.661175727844238
no_eval,iter,910,1.0618987083435059,80.90385460853577,,22.727246167620738,11.661175727844238
no_eval,iter,920,1.0628128051757812,81.9295072555542,,23.36906834783636,11.661175727844238
no_eval,iter,930,1.051167607307434,82.95625352859497,,23.948441795671336,11.661175727844238
no_eval,iter,940,1.0454673767089844,83.98173332214355,,24.46340994482736,11.661175727844238
no_eval,iter,950,1.04026460647583,102.99296927452087,,22.033395325786916,11.661175727844238
no_eval,iter,960,1.0374772548675537,85.11655378341675,,22.742606539165596,11.661175727844238
