Overriding config with config/train_shakespeare_char.py:
Overriding: batch_size = 384
Overriding: learning_rate = 0.006
Overriding: csv_path = runs/scale_g1_s6.0_bs384_lr0.006.csv
Overriding: out_dir = out-scale_g1_s6.0_bs384_lr0.006
tokens per iteration will be: 98,304
effective global batch size (sequences) will be: 384
iter 880: loss 1.1671, time 46.17ms, mfu 45.09%
iter 890: loss 1.1706, time 47.17ms, mfu 45.32%
iter 900: loss 1.1674, time 120.20ms, mfu 42.65%
iter 910: loss 1.1604, time 46.82ms, mfu 43.16%
iter 920: loss 1.1496, time 46.13ms, mfu 43.69%
iter 930: loss 1.1525, time 46.49ms, mfu 44.13%
iter 940: loss 1.1467, time 46.32ms, mfu 44.54%
iter 950: loss 1.1312, time 46.67ms, mfu 44.88%
iter 960: loss 1.1332, time 46.85ms, mfu 45.16%
iter 970: loss 1.1222, time 46.37ms, mfu 45.47%
iter 980: loss 1.1269, time 46.52ms, mfu 45.73%
iter 990: loss 1.1131, time 46.35ms, mfu 45.98%
step 1000: train loss 0.9909, val loss 1.4786
saving checkpoint to out-scale_g1_s6.0_bs384_lr0.006
iter 1000: loss 1.1109, time 12363.35ms, mfu 41.40%
iter 1010: loss 1.1022, time 45.02ms, mfu 42.22%
iter 1020: loss 1.1076, time 46.71ms, mfu 42.79%
iter 1030: loss 1.0917, time 45.72ms, mfu 43.40%
iter 1040: loss 1.0892, time 42.67ms, mfu 44.30%
iter 1050: loss 1.0906, time 45.92ms, mfu 44.74%
iter 1060: loss 1.0748, time 46.31ms, mfu 45.09%
iter 1070: loss 1.0750, time 46.65ms, mfu 45.38%
iter 1080: loss 1.0675, time 46.65ms, mfu 45.63%
iter 1090: loss 1.0550, time 47.91ms, mfu 45.73%
iter 1100: loss 1.0562, time 123.97ms, mfu 42.96%
iter 1110: loss 1.0396, time 46.15ms, mfu 43.51%
iter 1120: loss 1.0393, time 47.33ms, mfu 43.88%
iter 1130: loss 1.0395, time 46.42ms, mfu 44.31%
iter 1140: loss 1.0309, time 46.30ms, mfu 44.71%
iter 1150: loss 1.0270, time 47.39ms, mfu 44.96%
iter 1160: loss 1.0138, time 46.75ms, mfu 45.24%
iter 1170: loss 1.0240, time 47.02ms, mfu 45.47%
iter 1180: loss 1.0078, time 46.28ms, mfu 45.76%
iter 1190: loss 1.0081, time 46.56ms, mfu 45.98%
iter 1200: loss 1.0230, time 124.67ms, mfu 43.18%
iter 1210: loss 0.9933, time 47.01ms, mfu 43.62%
iter 1220: loss 0.9976, time 46.73ms, mfu 44.04%
iter 1230: loss 0.9863, time 47.29ms, mfu 44.36%
iter 1240: loss 0.9948, time 46.92ms, mfu 44.69%
step 1250: train loss 0.8259, val loss 1.5722
iter 1250: loss 0.9817, time 11722.02ms, mfu 40.24%
iter 1260: loss 0.9783, time 47.57ms, mfu 40.92%
iter 1270: loss 0.9651, time 46.49ms, mfu 41.63%
iter 1280: loss 0.9644, time 46.63ms, mfu 42.27%
iter 1290: loss 0.9581, time 46.12ms, mfu 42.89%
iter 1300: loss 0.9524, time 122.86ms, mfu 40.42%
iter 1310: loss 0.9461, time 33.14ms, mfu 43.12%
iter 1320: loss 0.9533, time 47.54ms, mfu 43.51%
iter 1330: loss 0.9528, time 46.48ms, mfu 43.97%
iter 1340: loss 0.9385, time 46.54ms, mfu 44.38%
iter 1350: loss 0.9230, time 46.69ms, mfu 44.73%
iter 1360: loss 0.9283, time 46.12ms, mfu 45.11%
iter 1370: loss 0.9166, time 46.83ms, mfu 45.37%
iter 1380: loss 0.9120, time 46.66ms, mfu 45.62%
iter 1390: loss 0.9303, time 46.97ms, mfu 45.82%
iter 1400: loss 0.9063, time 125.99ms, mfu 43.01%
iter 1410: loss 0.9095, time 46.48ms, mfu 43.52%
iter 1420: loss 0.9057, time 46.51ms, mfu 43.98%
iter 1430: loss 0.8979, time 46.42ms, mfu 44.40%
iter 1440: loss 0.9027, time 47.81ms, mfu 44.63%
iter 1450: loss 0.8883, time 45.88ms, mfu 45.04%
iter 1460: loss 0.8901, time 38.95ms, mfu 46.28%
iter 1470: loss 0.8768, time 46.48ms, mfu 46.46%
iter 1480: loss 0.8713, time 47.04ms, mfu 46.57%
iter 1490: loss 0.8700, time 49.29ms, mfu 46.45%
step 1500: train loss 0.6693, val loss 1.6777
iter 1500: loss 0.8634, time 11714.53ms, mfu 41.82%
iter 1510: loss 0.8701, time 46.48ms, mfu 42.45%
iter 1520: loss 0.8480, time 46.31ms, mfu 43.03%
iter 1530: loss 0.8546, time 47.12ms, mfu 43.47%
iter 1540: loss 0.8538, time 46.79ms, mfu 43.90%
iter 1550: loss 0.8403, time 47.33ms, mfu 44.24%
iter 1560: loss 0.8415, time 47.10ms, mfu 44.56%
iter 1570: loss 0.8428, time 47.47ms, mfu 44.81%
iter 1580: loss 0.8297, time 46.12ms, mfu 45.18%
iter 1590: loss 0.8221, time 46.88ms, mfu 45.43%
iter 1600: loss 0.8199, time 126.98ms, mfu 42.65%
iter 1610: loss 0.8236, time 46.64ms, mfu 43.18%
iter 1620: loss 0.8221, time 46.31ms, mfu 43.69%
iter 1630: loss 0.8113, time 46.96ms, mfu 44.08%
iter 1640: loss 0.7959, time 46.11ms, mfu 44.52%
iter 1650: loss 0.8048, time 46.83ms, mfu 44.84%
iter 1660: loss 0.7953, time 46.49ms, mfu 45.17%
iter 1670: loss 0.7919, time 46.47ms, mfu 45.46%
iter 1680: loss 0.7955, time 47.26ms, mfu 45.64%
iter 1690: loss 0.7934, time 46.93ms, mfu 45.84%
iter 1700: loss 0.7809, time 125.21ms, mfu 43.05%
iter 1710: loss 0.7941, time 45.87ms, mfu 43.62%
iter 1720: loss 0.7749, time 36.69ms, mfu 45.35%
iter 1730: loss 0.7797, time 46.65ms, mfu 45.61%
iter 1740: loss 0.7635, time 45.23ms, mfu 45.99%
step 1750: train loss 0.5272, val loss 1.8242
iter 1750: loss 0.7646, time 11691.17ms, mfu 41.41%
iter 1760: loss 0.7580, time 46.45ms, mfu 42.08%
iter 1770: loss 0.7566, time 42.50ms, mfu 43.13%
iter 1780: loss 0.7669, time 38.85ms, mfu 44.57%
iter 1790: loss 0.7504, time 40.11ms, mfu 45.69%
iter 1800: loss 0.7532, time 119.50ms, mfu 42.99%
iter 1810: loss 0.7460, time 47.09ms, mfu 43.44%
iter 1820: loss 0.7381, time 46.11ms, mfu 43.95%
iter 1830: loss 0.7470, time 46.73ms, mfu 44.34%
iter 1840: loss 0.7350, time 47.57ms, mfu 44.60%
iter 1850: loss 0.7263, time 46.11ms, mfu 44.99%
iter 1860: loss 0.7297, time 47.24ms, mfu 45.22%
iter 1870: loss 0.7185, time 47.08ms, mfu 45.45%
iter 1880: loss 0.7193, time 46.12ms, mfu 45.75%
iter 1890: loss 0.7182, time 46.90ms, mfu 45.95%
iter 1900: loss 0.7303, time 122.14ms, mfu 43.18%
iter 1910: loss 0.7146, time 46.37ms, mfu 43.68%
iter 1920: loss 0.7094, time 47.27ms, mfu 44.05%
iter 1930: loss 0.6990, time 45.85ms, mfu 44.52%
iter 1940: loss 0.7036, time 47.15ms, mfu 44.81%
iter 1950: loss 0.6871, time 45.69ms, mfu 45.22%
iter 1960: loss 0.7025, time 48.30ms, mfu 45.33%
iter 1970: loss 0.6880, time 46.95ms, mfu 45.56%
iter 1980: loss 0.6884, time 46.01ms, mfu 45.86%
iter 1990: loss 0.6836, time 47.23ms, mfu 46.01%
step 2000: train loss 0.4146, val loss 1.9299
iter 2000: loss 0.6768, time 11794.63ms, mfu 41.43%
iter 2010: loss 0.6707, time 46.41ms, mfu 42.10%
iter 2020: loss 0.6685, time 46.17ms, mfu 42.73%
iter 2030: loss 0.6687, time 47.01ms, mfu 43.22%
iter 2040: loss 0.6625, time 45.94ms, mfu 43.76%
iter 2050: loss 0.6563, time 47.21ms, mfu 44.12%
iter 2060: loss 0.6601, time 45.54ms, mfu 44.62%
iter 2070: loss 0.6544, time 47.31ms, mfu 44.88%
iter 2080: loss 0.6553, time 46.68ms, mfu 45.18%
iter 2090: loss 0.6523, time 47.23ms, mfu 45.40%
iter 2100: loss 0.6409, time 122.17ms, mfu 42.69%
iter 2110: loss 0.6362, time 46.45ms, mfu 43.23%
iter 2120: loss 0.6394, time 47.91ms, mfu 43.58%
iter 2130: loss 0.6358, time 46.33ms, mfu 44.04%
iter 2140: loss 0.6417, time 45.86ms, mfu 44.51%
iter 2150: loss 0.6281, time 47.45ms, mfu 44.77%
iter 2160: loss 0.6268, time 47.00ms, mfu 45.05%
iter 2170: loss 0.6373, time 46.38ms, mfu 45.37%
iter 2180: loss 0.6269, time 47.32ms, mfu 45.56%
iter 2190: loss 0.6208, time 45.99ms, mfu 45.86%
iter 2200: loss 0.6064, time 123.86ms, mfu 43.08%
iter 2210: loss 0.6117, time 45.98ms, mfu 43.64%
iter 2220: loss 0.6104, time 38.27ms, mfu 45.11%
iter 2230: loss 0.6332, time 47.02ms, mfu 45.36%
iter 2240: loss 0.6036, time 47.54ms, mfu 45.52%
step 2250: train loss 0.3248, val loss 2.0741
iter 2250: loss 0.6001, time 11538.51ms, mfu 40.99%
iter 2260: loss 0.6043, time 46.18ms, mfu 41.73%
iter 2270: loss 0.6018, time 46.74ms, mfu 42.34%
iter 2280: loss 0.6029, time 46.99ms, mfu 42.87%
iter 2290: loss 0.5979, time 46.40ms, mfu 43.40%
iter 2300: loss 0.5847, time 122.50ms, mfu 40.88%
iter 2310: loss 0.5824, time 45.78ms, mfu 41.68%
iter 2320: loss 0.5871, time 35.97ms, mfu 43.73%
iter 2330: loss 0.5870, time 46.58ms, mfu 44.15%
iter 2340: loss 0.5764, time 46.29ms, mfu 44.57%
iter 2350: loss 0.5780, time 47.42ms, mfu 44.83%
iter 2360: loss 0.5694, time 46.59ms, mfu 45.14%
iter 2370: loss 0.5667, time 46.53ms, mfu 45.43%
iter 2380: loss 0.5715, time 46.75ms, mfu 45.67%
iter 2390: loss 0.5693, time 45.73ms, mfu 45.99%
iter 2400: loss 0.5657, time 123.08ms, mfu 43.21%
iter 2410: loss 0.5538, time 47.10ms, mfu 43.64%
iter 2420: loss 0.5529, time 46.70ms, mfu 44.06%
iter 2430: loss 0.5593, time 46.77ms, mfu 44.43%
iter 2440: loss 0.5547, time 45.88ms, mfu 44.86%
iter 2450: loss 0.5456, time 47.08ms, mfu 45.13%
iter 2460: loss 0.5493, time 45.90ms, mfu 45.49%
iter 2470: loss 0.5424, time 46.86ms, mfu 45.71%
iter 2480: loss 0.5460, time 46.64ms, mfu 45.93%
iter 2490: loss 0.5387, time 46.39ms, mfu 46.16%
step 2500: train loss 0.2576, val loss 2.1657
iter 2500: loss 0.5370, time 11623.24ms, mfu 41.56%
iter 2510: loss 0.5403, time 46.55ms, mfu 42.21%
iter 2520: loss 0.5332, time 46.57ms, mfu 42.79%
iter 2530: loss 0.5316, time 46.20ms, mfu 43.35%
iter 2540: loss 0.5298, time 45.84ms, mfu 43.89%
iter 2550: loss 0.5220, time 45.97ms, mfu 44.36%
iter 2560: loss 0.5213, time 47.53ms, mfu 44.63%
iter 2570: loss 0.5205, time 46.38ms, mfu 44.99%
iter 2580: loss 0.5189, time 46.42ms, mfu 45.31%
iter 2590: loss 0.5190, time 36.48ms, mfu 46.90%
iter 2600: loss 0.5128, time 126.75ms, mfu 43.98%
iter 2610: loss 0.5164, time 46.66ms, mfu 44.37%
iter 2620: loss 0.5146, time 46.46ms, mfu 44.75%
iter 2630: loss 0.5058, time 46.83ms, mfu 45.05%
iter 2640: loss 0.5020, time 46.68ms, mfu 45.33%
iter 2650: loss 0.5024, time 47.43ms, mfu 45.51%
iter 2660: loss 0.5094, time 47.01ms, mfu 45.72%
iter 2670: loss 0.4992, time 46.11ms, mfu 45.99%
iter 2680: loss 0.4926, time 46.43ms, mfu 46.21%
iter 2690: loss 0.4998, time 47.45ms, mfu 46.30%
iter 2700: loss 0.4956, time 126.35ms, mfu 43.44%
iter 2710: loss 0.4868, time 46.58ms, mfu 43.90%
iter 2720: loss 0.4914, time 46.39ms, mfu 44.33%
iter 2730: loss 0.4872, time 44.90ms, mfu 44.87%
iter 2740: loss 0.4836, time 37.48ms, mfu 46.35%
step 2750: train loss 0.2055, val loss 2.2882
iter 2750: loss 0.4786, time 11577.35ms, mfu 41.74%
iter 2760: loss 0.4733, time 45.83ms, mfu 42.44%
iter 2770: loss 0.4839, time 47.97ms, mfu 42.86%
iter 2780: loss 0.4750, time 46.44ms, mfu 43.39%
iter 2790: loss 0.4767, time 46.68ms, mfu 43.84%
iter 2800: loss 0.4790, time 125.96ms, mfu 41.23%
iter 2810: loss 0.4637, time 46.53ms, mfu 41.91%
iter 2820: loss 0.4630, time 45.64ms, mfu 42.62%
iter 2830: loss 0.4660, time 47.05ms, mfu 43.11%
iter 2840: loss 0.4609, time 46.10ms, mfu 43.65%
iter 2850: loss 0.4606, time 47.46ms, mfu 43.99%
iter 2860: loss 0.4600, time 47.13ms, mfu 44.34%
iter 2870: loss 0.4599, time 46.17ms, mfu 44.75%
iter 2880: loss 0.4538, time 46.79ms, mfu 45.05%
iter 2890: loss 0.4536, time 46.62ms, mfu 45.34%
iter 2900: loss 0.4522, time 127.38ms, mfu 42.56%
iter 2910: loss 0.4564, time 46.57ms, mfu 43.11%
iter 2920: loss 0.4529, time 47.30ms, mfu 43.52%
iter 2930: loss 0.4556, time 46.36ms, mfu 43.99%
iter 2940: loss 0.4505, time 46.08ms, mfu 44.44%
iter 2950: loss 0.4520, time 46.73ms, mfu 44.78%
iter 2960: loss 0.4528, time 46.16ms, mfu 45.15%
iter 2970: loss 0.4463, time 46.82ms, mfu 45.41%
iter 2980: loss 0.4440, time 47.03ms, mfu 45.62%
iter 2990: loss 0.4364, time 46.73ms, mfu 45.85%
step 3000: train loss 0.1693, val loss 2.3996
iter 3000: loss 0.4319, time 11447.29ms, mfu 41.28%
iter 3010: loss 0.4295, time 45.69ms, mfu 42.05%
iter 3020: loss 0.4272, time 42.78ms, mfu 43.07%
iter 3030: loss 0.4259, time 45.89ms, mfu 43.63%
iter 3040: loss 0.4329, time 46.82ms, mfu 44.04%
iter 3050: loss 0.4223, time 46.20ms, mfu 44.48%
iter 3060: loss 0.4303, time 46.29ms, mfu 44.86%
iter 3070: loss 0.4246, time 46.49ms, mfu 45.18%
iter 3080: loss 0.4244, time 42.28ms, mfu 45.95%
iter 3090: loss 0.4256, time 46.57ms, mfu 46.16%
iter 3100: loss 0.4187, time 119.95ms, mfu 43.41%
iter 3110: loss 0.4171, time 46.57ms, mfu 43.87%
iter 3120: loss 0.4124, time 46.12ms, mfu 44.33%
iter 3130: loss 0.4135, time 46.50ms, mfu 44.70%
iter 3140: loss 0.4207, time 46.43ms, mfu 45.05%
iter 3150: loss 0.4091, time 46.49ms, mfu 45.35%
iter 3160: loss 0.4092, time 46.25ms, mfu 45.65%
iter 3170: loss 0.4094, time 36.26ms, mfu 47.25%
iter 3180: loss 0.4090, time 46.49ms, mfu 47.33%
iter 3190: loss 0.4054, time 46.19ms, mfu 47.44%
iter 3200: loss 0.4008, time 126.22ms, mfu 44.47%
iter 3210: loss 0.4031, time 46.68ms, mfu 44.81%
iter 3220: loss 0.3951, time 47.35ms, mfu 45.05%
iter 3230: loss 0.3969, time 46.30ms, mfu 45.37%
iter 3240: loss 0.3995, time 46.09ms, mfu 45.69%
step 3250: train loss 0.1424, val loss 2.5139
iter 3250: loss 0.3987, time 11720.77ms, mfu 41.14%
iter 3260: loss 0.4038, time 48.55ms, mfu 41.63%
iter 3270: loss 0.3878, time 46.41ms, mfu 42.28%
iter 3280: loss 0.3906, time 46.28ms, mfu 42.89%
iter 3290: loss 0.3856, time 47.02ms, mfu 43.35%
iter 3300: loss 0.3894, time 123.70ms, mfu 40.82%
iter 3310: loss 0.3846, time 46.13ms, mfu 41.59%
iter 3320: loss 0.3856, time 47.04ms, mfu 42.18%
iter 3330: loss 0.3833, time 46.90ms, mfu 42.73%
iter 3340: loss 0.3779, time 46.25ms, mfu 43.29%
iter 3350: loss 0.3835, time 46.85ms, mfu 43.74%
iter 3360: loss 0.3781, time 46.15ms, mfu 44.21%
iter 3370: loss 0.3806, time 46.62ms, mfu 44.58%
iter 3380: loss 0.3803, time 46.62ms, mfu 44.92%
iter 3390: loss 0.3776, time 46.40ms, mfu 45.24%
iter 3400: loss 0.3775, time 125.03ms, mfu 42.51%
iter 3410: loss 0.3708, time 46.27ms, mfu 43.09%
iter 3420: loss 0.3752, time 47.77ms, mfu 43.46%
iter 3430: loss 0.3710, time 47.44ms, mfu 43.83%
iter 3440: loss 0.3672, time 37.12ms, mfu 45.47%
iter 3450: loss 0.3624, time 46.06ms, mfu 45.78%
iter 3460: loss 0.3616, time 46.88ms, mfu 45.97%
iter 3470: loss 0.3618, time 46.78ms, mfu 46.15%
iter 3480: loss 0.3600, time 46.14ms, mfu 46.38%
iter 3490: loss 0.3641, time 46.64ms, mfu 46.54%
step 3500: train loss 0.1256, val loss 2.6093
iter 3500: loss 0.3624, time 11641.01ms, mfu 41.90%
iter 3510: loss 0.3585, time 46.43ms, mfu 42.53%
iter 3520: loss 0.3633, time 47.37ms, mfu 42.99%
iter 3530: loss 0.3526, time 45.92ms, mfu 43.56%
iter 3540: loss 0.3511, time 46.84ms, mfu 43.98%
iter 3550: loss 0.3567, time 46.51ms, mfu 44.39%
iter 3560: loss 0.3519, time 47.38ms, mfu 44.67%
iter 3570: loss 0.3501, time 46.18ms, mfu 45.04%
iter 3580: loss 0.3511, time 46.50ms, mfu 45.35%
iter 3590: loss 0.3542, time 46.15ms, mfu 45.66%
iter 3600: loss 0.3483, time 65.78ms, mfu 44.49%
iter 3610: loss 0.3486, time 47.16ms, mfu 44.78%
iter 3620: loss 0.3446, time 46.80ms, mfu 45.08%
iter 3630: loss 0.3458, time 46.52ms, mfu 45.38%
iter 3640: loss 0.3441, time 46.08ms, mfu 45.69%
iter 3650: loss 0.3450, time 46.87ms, mfu 45.89%
iter 3660: loss 0.3387, time 46.57ms, mfu 46.10%
iter 3670: loss 0.3409, time 46.79ms, mfu 46.27%
iter 3680: loss 0.3343, time 46.36ms, mfu 46.47%
iter 3690: loss 0.3371, time 46.60ms, mfu 46.62%
iter 3700: loss 0.3358, time 119.33ms, mfu 43.83%
iter 3710: loss 0.3322, time 46.58ms, mfu 44.25%
iter 3720: loss 0.3320, time 46.71ms, mfu 44.61%
iter 3730: loss 0.3336, time 45.33ms, mfu 45.08%
iter 3740: loss 0.3343, time 46.57ms, mfu 45.37%
step 3750: train loss 0.1120, val loss 2.7041
iter 3750: loss 0.3293, time 11451.45ms, mfu 40.86%
iter 3760: loss 0.3297, time 45.67ms, mfu 41.67%
iter 3770: loss 0.3276, time 46.91ms, mfu 42.26%
iter 3780: loss 0.3269, time 45.99ms, mfu 42.90%
iter 3790: loss 0.3254, time 46.05ms, mfu 43.47%
iter 3800: loss 0.3297, time 122.42ms, mfu 40.95%
iter 3810: loss 0.3258, time 46.75ms, mfu 41.63%
iter 3820: loss 0.3261, time 46.68ms, mfu 42.26%
iter 3830: loss 0.3200, time 46.34ms, mfu 42.86%
iter 3840: loss 0.3203, time 46.28ms, mfu 43.40%
iter 3850: loss 0.3207, time 46.98ms, mfu 43.82%
iter 3860: loss 0.3118, time 46.29ms, mfu 44.27%
iter 3870: loss 0.3192, time 36.36ms, mfu 45.99%
iter 3880: loss 0.3170, time 46.97ms, mfu 46.15%
iter 3890: loss 0.3150, time 45.65ms, mfu 46.44%
iter 3900: loss 0.3140, time 120.18ms, mfu 43.65%
iter 3910: loss 0.3139, time 46.14ms, mfu 44.13%
iter 3920: loss 0.3189, time 46.14ms, mfu 44.56%
iter 3930: loss 0.3133, time 46.89ms, mfu 44.88%
iter 3940: loss 0.3090, time 47.12ms, mfu 45.13%
iter 3950: loss 0.3171, time 46.37ms, mfu 45.44%
iter 3960: loss 0.3121, time 46.58ms, mfu 45.70%
iter 3970: loss 0.3157, time 46.64ms, mfu 45.92%
iter 3980: loss 0.3113, time 46.28ms, mfu 46.16%
iter 3990: loss 0.3026, time 47.35ms, mfu 46.27%
step 4000: train loss 0.1044, val loss 2.8011
iter 4000: loss 0.3037, time 11306.41ms, mfu 41.66%
iter 4010: loss 0.3043, time 46.61ms, mfu 42.29%
iter 4020: loss 0.3063, time 46.77ms, mfu 42.84%
iter 4030: loss 0.3074, time 47.19ms, mfu 43.29%
iter 4040: loss 0.3040, time 32.44ms, mfu 45.86%
iter 4050: loss 0.3020, time 45.94ms, mfu 46.14%
iter 4060: loss 0.2981, time 47.49ms, mfu 46.23%
iter 4070: loss 0.2973, time 46.15ms, mfu 46.45%
iter 4080: loss 0.2981, time 46.87ms, mfu 46.58%
iter 4090: loss 0.3024, time 45.75ms, mfu 46.81%
iter 4100: loss 0.3004, time 120.68ms, mfu 43.98%
iter 4110: loss 0.2997, time 46.66ms, mfu 44.37%
iter 4120: loss 0.2970, time 46.30ms, mfu 44.76%
iter 4130: loss 0.2937, time 45.98ms, mfu 45.15%
iter 4140: loss 0.2944, time 47.01ms, mfu 45.39%
iter 4150: loss 0.2906, time 45.97ms, mfu 45.72%
iter 4160: loss 0.2931, time 46.12ms, mfu 45.99%
iter 4170: loss 0.2940, time 45.21ms, mfu 46.34%
iter 4180: loss 0.2882, time 46.18ms, mfu 46.55%
iter 4190: loss 0.2939, time 47.26ms, mfu 46.62%
