Overriding config with config/train_shakespeare_char.py:
Overriding: batch_size = 192
Overriding: learning_rate = 0.003
Overriding: csv_path = runs/scale_g1_s3.0_bs192_lr0.003.csv
Overriding: out_dir = out-scale_g1_s3.0_bs192_lr0.003
tokens per iteration will be: 49,152
effective global batch size (sequences) will be: 192
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
/u/ddong/workspace/nanoGPT/train.py:243: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
step 0: train loss 4.2873, val loss 4.2824
iter 0: loss 4.2640, time 6587.12ms, mfu -100.00%
iter 10: loss 2.9610, time 31.42ms, mfu 35.58%
iter 20: loss 2.6399, time 23.13ms, mfu 36.86%
iter 30: loss 2.5432, time 27.85ms, mfu 37.18%
iter 40: loss 2.5010, time 28.45ms, mfu 37.40%
iter 50: loss 2.4848, time 27.85ms, mfu 37.67%
iter 60: loss 2.5015, time 30.65ms, mfu 37.55%
iter 70: loss 2.4546, time 29.96ms, mfu 37.53%
iter 80: loss 2.4314, time 29.55ms, mfu 37.56%
iter 90: loss 2.4211, time 30.66ms, mfu 37.45%
iter 100: loss 2.4191, time 31.14ms, mfu 37.29%
iter 110: loss 2.4156, time 28.37ms, mfu 37.50%
iter 120: loss 2.3272, time 28.32ms, mfu 37.70%
iter 130: loss 2.1906, time 25.87ms, mfu 38.25%
iter 140: loss 2.1124, time 26.52ms, mfu 38.64%
iter 150: loss 2.0561, time 27.45ms, mfu 38.85%
iter 160: loss 1.9980, time 25.20ms, mfu 39.40%
iter 170: loss 1.9444, time 29.06ms, mfu 39.31%
iter 180: loss 1.9183, time 28.42ms, mfu 39.31%
iter 190: loss 1.8669, time 31.09ms, mfu 38.97%
iter 200: loss 1.8311, time 32.08ms, mfu 38.56%
iter 210: loss 1.7878, time 28.44ms, mfu 38.64%
iter 220: loss 1.7950, time 28.33ms, mfu 38.72%
iter 230: loss 1.7595, time 29.69ms, mfu 38.61%
iter 240: loss 1.7298, time 35.90ms, mfu 37.86%
step 250: train loss 1.6180, val loss 1.7994
saving checkpoint to out-scale_g1_s3.0_bs192_lr0.003
iter 250: loss 1.7017, time 7466.76ms, mfu 34.09%
iter 260: loss 1.7112, time 30.45ms, mfu 34.35%
iter 270: loss 1.6471, time 25.97ms, mfu 35.22%
iter 280: loss 1.6898, time 26.12ms, mfu 35.98%
iter 290: loss 1.6373, time 25.06ms, mfu 36.84%
iter 300: loss 1.6324, time 31.69ms, mfu 36.69%
iter 310: loss 1.6039, time 31.20ms, mfu 36.60%
iter 320: loss 1.6091, time 28.15ms, mfu 36.91%
iter 330: loss 1.5915, time 29.41ms, mfu 37.02%
iter 340: loss 1.5802, time 28.78ms, mfu 37.20%
iter 350: loss 1.5774, time 31.19ms, mfu 37.07%
iter 360: loss 1.5786, time 25.14ms, mfu 37.81%
iter 370: loss 1.5581, time 28.99ms, mfu 37.88%
iter 380: loss 1.5426, time 31.31ms, mfu 37.67%
iter 390: loss 1.5155, time 28.32ms, mfu 37.85%
iter 400: loss 1.5154, time 30.88ms, mfu 37.68%
iter 410: loss 1.5016, time 30.47ms, mfu 37.58%
iter 420: loss 1.5011, time 30.00ms, mfu 37.55%
iter 430: loss 1.4970, time 29.01ms, mfu 37.65%
iter 440: loss 1.5048, time 29.94ms, mfu 37.62%
iter 450: loss 1.4781, time 27.44ms, mfu 37.93%
iter 460: loss 1.4554, time 26.50ms, mfu 38.35%
iter 470: loss 1.4410, time 31.14ms, mfu 38.11%
iter 480: loss 1.4500, time 31.04ms, mfu 37.90%
iter 490: loss 1.4189, time 30.22ms, mfu 37.81%
step 500: train loss 1.3344, val loss 1.5748
saving checkpoint to out-scale_g1_s3.0_bs192_lr0.003
iter 500: loss 1.4200, time 6934.47ms, mfu 34.04%
iter 510: loss 1.4299, time 30.93ms, mfu 34.25%
iter 520: loss 1.3997, time 31.50ms, mfu 34.38%
iter 530: loss 1.3889, time 32.50ms, mfu 34.38%
iter 540: loss 1.3860, time 32.32ms, mfu 34.40%
iter 550: loss 1.3973, time 32.11ms, mfu 34.44%
iter 560: loss 1.3737, time 32.19ms, mfu 34.47%
iter 570: loss 1.3710, time 31.04ms, mfu 34.62%
iter 580: loss 1.3582, time 32.56ms, mfu 34.60%
iter 590: loss 1.3581, time 31.75ms, mfu 34.66%
iter 600: loss 1.3390, time 31.40ms, mfu 34.75%
iter 610: loss 1.3650, time 31.57ms, mfu 34.82%
iter 620: loss 1.3358, time 31.70ms, mfu 34.86%
iter 630: loss 1.3390, time 32.72ms, mfu 34.79%
iter 640: loss 1.3111, time 27.62ms, mfu 35.36%
iter 650: loss 1.3128, time 27.44ms, mfu 35.90%
iter 660: loss 1.3030, time 26.11ms, mfu 36.59%
iter 670: loss 1.3065, time 28.86ms, mfu 36.80%
iter 680: loss 1.3178, time 29.47ms, mfu 36.92%
iter 690: loss 1.3092, time 28.92ms, mfu 37.09%
iter 700: loss 1.3074, time 32.97ms, mfu 36.77%
iter 710: loss 1.2762, time 25.94ms, mfu 37.40%
iter 720: loss 1.2799, time 25.85ms, mfu 37.99%
iter 730: loss 1.2748, time 28.33ms, mfu 38.14%
iter 740: loss 1.2781, time 29.93ms, mfu 38.06%
step 750: train loss 1.1731, val loss 1.4790
saving checkpoint to out-scale_g1_s3.0_bs192_lr0.003
iter 750: loss 1.2706, time 6886.01ms, mfu 34.27%
iter 760: loss 1.2545, time 28.26ms, mfu 34.80%
iter 770: loss 1.2611, time 28.48ms, mfu 35.24%
iter 780: loss 1.2534, time 29.85ms, mfu 35.46%
iter 790: loss 1.2571, time 27.01ms, mfu 36.05%
iter 800: loss 1.2410, time 32.38ms, mfu 35.90%
iter 810: loss 1.2444, time 28.53ms, mfu 36.23%
iter 820: loss 1.2299, time 26.82ms, mfu 36.77%
iter 830: loss 1.2428, time 25.77ms, mfu 37.44%
iter 840: loss 1.2308, time 27.94ms, mfu 37.69%
iter 850: loss 1.2261, time 28.07ms, mfu 37.90%
iter 860: loss 1.2199, time 24.03ms, mfu 38.77%
iter 870: loss 1.2156, time 25.44ms, mfu 39.28%
