Overriding config with config/train_shakespeare_char.py:
Overriding: batch_size = 320
Overriding: learning_rate = 0.005
Overriding: csv_path = runs/scale_g1_s5.0_bs320_lr0.005.csv
Overriding: out_dir = out-scale_g1_s5.0_bs320_lr0.005
tokens per iteration will be: 81,920
effective global batch size (sequences) will be: 320
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
/u/ddong/workspace/nanoGPT/train.py:243: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
step 0: train loss 4.2874, val loss 4.2823
iter 0: loss 4.2659, time 10008.43ms, mfu -100.00%
iter 10: loss 2.9217, time 44.49ms, mfu 41.88%
iter 20: loss 2.6290, time 39.52ms, mfu 42.40%
iter 30: loss 2.5372, time 39.34ms, mfu 42.90%
iter 40: loss 2.5235, time 35.56ms, mfu 43.85%
iter 50: loss 2.4878, time 32.97ms, mfu 45.11%
iter 60: loss 2.4841, time 33.10ms, mfu 46.23%
iter 70: loss 2.4764, time 36.77ms, mfu 46.67%
iter 80: loss 2.5160, time 39.67ms, mfu 46.70%
iter 90: loss 2.5240, time 39.46ms, mfu 46.75%
iter 100: loss 2.4552, time 106.18ms, mfu 43.83%
iter 110: loss 2.4026, time 38.88ms, mfu 44.24%
iter 120: loss 2.4242, time 38.29ms, mfu 44.68%
iter 130: loss 2.2945, time 35.12ms, mfu 45.52%
iter 140: loss 2.1858, time 34.98ms, mfu 46.29%
iter 150: loss 2.1139, time 38.93ms, mfu 46.45%
iter 160: loss 2.0641, time 39.48ms, mfu 46.52%
iter 170: loss 2.0611, time 39.67ms, mfu 46.57%
iter 180: loss 1.9971, time 39.55ms, mfu 46.62%
iter 190: loss 1.9654, time 32.02ms, mfu 47.78%
iter 200: loss 1.9036, time 103.11ms, mfu 44.81%
iter 210: loss 1.8849, time 35.50ms, mfu 45.58%
iter 220: loss 1.8829, time 36.95ms, mfu 46.06%
iter 230: loss 1.8435, time 33.22ms, mfu 47.06%
iter 240: loss 1.8054, time 40.02ms, mfu 47.01%
step 250: train loss 1.6663, val loss 1.8435
saving checkpoint to out-scale_g1_s5.0_bs320_lr0.005
iter 250: loss 1.7673, time 10218.69ms, mfu 42.33%
iter 260: loss 1.7712, time 36.55ms, mfu 43.19%
iter 270: loss 1.7528, time 33.38ms, mfu 44.46%
iter 280: loss 1.7197, time 32.39ms, mfu 45.76%
iter 290: loss 1.7081, time 34.28ms, mfu 46.62%
iter 300: loss 1.6797, time 92.81ms, mfu 43.97%
iter 310: loss 1.6661, time 32.53ms, mfu 45.30%
iter 320: loss 1.6615, time 34.67ms, mfu 46.14%
iter 330: loss 1.6322, time 32.03ms, mfu 47.35%
iter 340: loss 1.6304, time 34.68ms, mfu 47.98%
iter 350: loss 1.6244, time 32.34ms, mfu 48.95%
iter 360: loss 1.5996, time 39.73ms, mfu 48.74%
iter 370: loss 1.5793, time 41.45ms, mfu 48.36%
iter 380: loss 1.5638, time 39.66ms, mfu 48.22%
iter 390: loss 1.5664, time 39.21ms, mfu 48.15%
iter 400: loss 1.5480, time 94.22ms, mfu 45.31%
iter 410: loss 1.5259, time 33.05ms, mfu 46.42%
iter 420: loss 1.5073, time 31.61ms, mfu 47.67%
iter 430: loss 1.5413, time 40.45ms, mfu 47.51%
iter 440: loss 1.5049, time 39.28ms, mfu 47.50%
iter 450: loss 1.4669, time 33.80ms, mfu 48.27%
iter 460: loss 1.4672, time 39.46ms, mfu 48.16%
iter 470: loss 1.4649, time 38.61ms, mfu 48.17%
iter 480: loss 1.4436, time 39.64ms, mfu 48.05%
iter 490: loss 1.4230, time 38.80ms, mfu 48.05%
step 500: train loss 1.3155, val loss 1.5541
saving checkpoint to out-scale_g1_s5.0_bs320_lr0.005
iter 500: loss 1.4151, time 10124.71ms, mfu 43.26%
iter 510: loss 1.4001, time 38.92ms, mfu 43.72%
iter 520: loss 1.4049, time 40.07ms, mfu 44.00%
iter 530: loss 1.3813, time 41.43ms, mfu 44.10%
iter 540: loss 1.3699, time 39.74ms, mfu 44.38%
iter 550: loss 1.3793, time 39.83ms, mfu 44.62%
iter 560: loss 1.3543, time 39.25ms, mfu 44.90%
iter 570: loss 1.3419, time 39.47ms, mfu 45.13%
iter 580: loss 1.3189, time 33.08ms, mfu 46.25%
iter 590: loss 1.3314, time 33.26ms, mfu 47.23%
iter 600: loss 1.3141, time 106.13ms, mfu 44.26%
iter 610: loss 1.3408, time 40.69ms, mfu 44.41%
iter 620: loss 1.2984, time 39.24ms, mfu 44.72%
iter 630: loss 1.2984, time 39.50ms, mfu 44.96%
iter 640: loss 1.2863, time 38.97ms, mfu 45.25%
iter 650: loss 1.2924, time 39.42ms, mfu 45.45%
iter 660: loss 1.2630, time 39.20ms, mfu 45.66%
iter 670: loss 1.2608, time 39.39ms, mfu 45.82%
iter 680: loss 1.2724, time 29.67ms, mfu 47.52%
iter 690: loss 1.2618, time 40.00ms, mfu 47.42%
iter 700: loss 1.2408, time 106.85ms, mfu 44.43%
iter 710: loss 1.2366, time 39.00ms, mfu 44.76%
iter 720: loss 1.2386, time 28.79ms, mfu 46.76%
iter 730: loss 1.2263, time 39.14ms, mfu 46.84%
iter 740: loss 1.2189, time 39.62ms, mfu 46.86%
step 750: train loss 1.1234, val loss 1.4715
saving checkpoint to out-scale_g1_s5.0_bs320_lr0.005
iter 750: loss 1.2206, time 10090.95ms, mfu 42.19%
iter 760: loss 1.2238, time 39.29ms, mfu 42.71%
iter 770: loss 1.2037, time 39.79ms, mfu 43.13%
iter 780: loss 1.1850, time 33.92ms, mfu 44.31%
iter 790: loss 1.2007, time 33.24ms, mfu 45.48%
iter 800: loss 1.1785, time 93.01ms, mfu 42.94%
iter 810: loss 1.1919, time 35.07ms, mfu 43.95%
iter 820: loss 1.1846, time 32.53ms, mfu 45.29%
iter 830: loss 1.1843, time 32.69ms, mfu 46.46%
iter 840: loss 1.1763, time 32.25ms, mfu 47.59%
iter 850: loss 1.1652, time 32.91ms, mfu 48.49%
iter 860: loss 1.1514, time 31.94ms, mfu 49.48%
iter 870: loss 1.1457, time 39.31ms, mfu 49.27%
